"site_id","region","land_cover","ndvi","elevation_m","temp_c","shrub_cover_pct","soil_moisture","forage_quality","cover_quality","riparian_present","riparian_quality","riparian_width_m","canopy_present","canopy_quality","canopy_height_m","density"
"S0713","R32","Wetland",0.566104956636456,1169,13.8,70.5537747472044,NA,"Poor","Fair",TRUE,"Fair",7,TRUE,"Good",3,30.87
"S0714","R33","Cropland",0.60908457824656,947,19.7,28.8698309975777,47.9587970923784,"Fair","Excellent",TRUE,"Excellent",9,FALSE,NA,NA,55.58
"S0715","R26","Cropland",0.64291935280222,1132,13.1,16.1696975438462,38.7326238714694,"Fair","Poor",TRUE,"Poor",15,TRUE,"Good",19,10.74
"S0716","R10","Shrubland",0.274203457961784,998,6.1,27.0385933905125,31.9102577660386,"Good","Poor",FALSE,NA,NA,TRUE,"Fair",24,4.17
"S0717","R16","Cropland",0.489129150467064,406,9.2,56.6016033659537,NA,"Excellent","Excellent",TRUE,"Good",16,FALSE,NA,NA,28.2
"S0718","R38","Grassland",0.595817997278401,941,14.6,48.1784504589496,NA,"Fair","Fair",TRUE,"Excellent",15,FALSE,NA,NA,17.9
"S0719","R36","Woodland",0.738691195364901,761,11.3,35.5597820196088,12.4714305586418,"Excellent","Poor",TRUE,"Poor",6,FALSE,NA,NA,31.45
"S0720","R04","Cropland",0.206761355582577,1121,16,57.545502686516,15.0599304562402,"Good","Good",FALSE,NA,NA,TRUE,"Fair",19,0.92
"S0721","R08","Shrubland",0.351686393186829,646,22.1,35.772279332016,27.3847814612555,"Good","Poor",FALSE,NA,NA,TRUE,"Good",11,4.46
"S0722","R15","Shrubland",0.648517657649259,747,13.7,68.5422348200049,32.434140552583,"Excellent","Excellent",FALSE,NA,NA,TRUE,"Excellent",7,33.64
"S0723","R18","Wetland",0.648264197056341,866,15.2,13.7796189552831,23.1125324289053,"Good","Excellent",FALSE,NA,NA,TRUE,"Excellent",16,13
"S0724","R40","Woodland",0.421875067920436,1093,18.8,32.2987990608731,37.9945501380537,"Fair","Good",TRUE,"Excellent",7,FALSE,NA,NA,3.5
"S0725","R18","Wetland",0.255740170673545,848,22.3,40.6696792426106,NA,"Poor","Poor",FALSE,NA,NA,FALSE,NA,NA,3.32
"S0726","R23","Cropland",0.353129102727756,1111,5.1,45.6954652980343,29.984456584619,"Fair","Excellent",TRUE,"Poor",23,TRUE,"Fair",15,3.86
"S0727","R22","Cropland",0.719270710757368,1054,18.3,63.8891844514581,39.9882282059166,"Fair","Poor",FALSE,NA,NA,FALSE,NA,NA,5.67
"S0728","R15","Shrubland",0.161825067031033,1031,11.9,30.802592695025,NA,"Good",NA,FALSE,NA,NA,FALSE,NA,NA,1.62
"S0729","R10","Shrubland",0.452163391142253,419,14.9,40.4527754765072,43.2896886422711,"Poor","Excellent",FALSE,NA,NA,FALSE,NA,NA,18.18
"S0730","R10","Shrubland",0.584267025086555,856,6.9,50.7345448921201,50.1009528261153,"Good","Fair",FALSE,NA,NA,FALSE,NA,NA,20.72
"S0731","R31","Wetland",0.480356094361825,915,12.3,18.8182316483497,18.5517856936354,"Poor","Poor",TRUE,"Poor",1,FALSE,NA,NA,6.15
"S0732","R32","Wetland",0.494104748454413,1134,20,11.9393634917254,37.3487943566884,"Poor","Fair",FALSE,NA,NA,FALSE,NA,NA,4.51
"S0733","R18","Wetland",0.742924843652566,936,17.9,10.7232203371657,25.6341645493056,"Good","Poor",FALSE,NA,NA,TRUE,"Excellent",15,9.16
"S0734","R39","Shrubland",0.442713486965782,976,10.9,45.8107838248908,35.1916475347362,"Fair","Poor",FALSE,NA,NA,FALSE,NA,NA,4.62
"S0735","R04","Cropland",0.53671876579822,1060,15.7,25.6294993273696,NA,"Fair","Poor",FALSE,NA,NA,TRUE,"Excellent",21,2.98
"S0736","R30","Shrubland",0.431253394483766,986,13.5,27.3615572337237,13.8381347800174,"Good","Fair",TRUE,"Fair",9,FALSE,NA,NA,1.82
"S0737","R13","Shrubland",0.57588930869798,716,8.4,21.9582127512089,NA,"Good","Fair",FALSE,NA,NA,FALSE,NA,NA,5.48
"S0738","R39","Shrubland",0.440836594269011,572,12.2,45.7679144890919,16.1986849694926,"Fair","Poor",FALSE,NA,NA,FALSE,NA,NA,4.73
"S0739","R20","Cropland",0.551728407855892,748,20.4,31.4989120137289,17.5100090046168,"Fair","Poor",TRUE,"Poor",8,TRUE,"Good",4,6.26
"S0740","R07","Woodland",0.482942090564398,549,13,22.0625250207915,7.96154668515388,"Poor","Poor",FALSE,NA,NA,FALSE,NA,NA,1.56
"S0741","R12","Cropland",0.85711105457737,609,10.3,58.3845173641654,28.6330980158202,"Fair","Poor",FALSE,NA,NA,TRUE,"Poor",8,15.84
"S0742","R19","Shrubland",0.755813407564824,924,17.7,37.9474892730013,15.868833428887,"Poor","Fair",FALSE,NA,NA,TRUE,"Excellent",20,15.65
"S0743","R24","Cropland",0.406042896617427,916,14.7,33.16108859175,27.0604891383419,"Poor","Fair",FALSE,NA,NA,TRUE,"Excellent",12,2.37
"S0744","R17","Wetland",0.41737568050886,696,11.8,23.618687245831,29.6393042279036,"Excellent",NA,FALSE,NA,NA,FALSE,NA,NA,8.07
"S0745","R32","Wetland",0.286829026929709,964,15.5,83.224792341799,28.2002617646179,"Excellent","Poor",TRUE,"Excellent",9,TRUE,"Fair",15,16.03
"S0746","R11","Cropland",0.338294462500882,759,NA,33.6171106353961,NA,"Fair","Fair",TRUE,"Poor",10,TRUE,"Fair",18,3.42
"S0747","R28","Shrubland",0.204781876393905,1071,17.6,47.8931509838788,26.6686115143529,"Excellent","Good",FALSE,NA,NA,FALSE,NA,NA,2.04
"S0748","R31","Wetland",0.596946185761545,694,11.3,34.1980465425873,23.2275102153666,"Fair","Poor",FALSE,NA,NA,FALSE,NA,NA,8.69
"S0749","R31",NA,0.355561544229082,1002,18,19.008580839476,32.7012494130153,"Fair","Good",FALSE,NA,NA,FALSE,NA,NA,2.19
"S0750","R21","Woodland",0.481163674351536,717,21.8,19.5426217408131,14.5133386324988,"Fair","Poor",TRUE,"Fair",21,FALSE,NA,NA,5.35
"S0751","R21","Woodland",0.766023282037837,853,17.5,58.1689202446226,42.7848952897753,"Good","Good",FALSE,NA,NA,FALSE,NA,NA,29.95
"S0752","R07","Woodland",0.598275057491806,593,14.8,27.7055917475528,17.2947629008289,"Fair","Excellent",FALSE,NA,NA,TRUE,"Fair",21,129.33
"S0753","R40","Woodland",0.305451732372005,730,9.2,9.6267357191186,NA,"Good","Poor",FALSE,NA,NA,FALSE,NA,NA,1.29
"S0754","R23","Cropland",0.373586706425701,1232,8.8,35.6978679886203,NA,"Poor","Fair",TRUE,"Excellent",6,TRUE,"Good",29,2.2
"S0755","R07","Woodland",0.222088837750851,799,14.5,38.5059034411522,NA,"Excellent","Fair",FALSE,NA,NA,TRUE,"Poor",12,1.58
"S0756","R25","Wetland",0.317608803367764,703,10.4,18.0919169111862,26.6910330312323,"Good","Fair",FALSE,NA,NA,TRUE,"Excellent",11,4.02
"S0757","R40","Woodland",0.722705232304504,840,13.2,59.3794180014796,44.6482997170629,"Fair","Excellent",FALSE,NA,NA,FALSE,NA,NA,17.2
"S0758","R06","Grassland",0.568842751756433,1147,10,64.5134631701098,30.3555224286727,"Excellent","Excellent",FALSE,NA,NA,TRUE,"Poor",22,12.02
"S0759","R03","Cropland",0.292970187130744,1012,21.4,49.7466187832692,33.4958635328574,"Fair","Poor",FALSE,NA,NA,TRUE,"Excellent",5,2.95
"S0760","R31","Wetland",0.590976896211549,872,12.8,54.1649971192728,39.8771770377276,"Poor","Fair",FALSE,NA,NA,TRUE,"Good",27,26.26
"S0761","R13","Shrubland",0.610574370744683,1339,15.8,12.528968389613,34.9104653364812,"Excellent","Poor",FALSE,NA,NA,TRUE,"Poor",20,3.51
"S0762","R36","Woodland",0.33560694007151,914,15.7,34.6416908366127,30.8532077361376,"Poor","Poor",FALSE,NA,NA,FALSE,NA,NA,1.39
"S0763","R35","Shrubland",0.477838426576821,1046,15.5,72.9656516454079,34.6482158231149,"Excellent","Poor",TRUE,"Excellent",12,TRUE,"Excellent",16,19.8
"S0764","R14","Wetland",0.516234707912414,676,10.6,13.5115406880273,NA,"Good","Good",FALSE,NA,NA,FALSE,NA,NA,17.1
"S0765","R20","Cropland",0.550927157087811,1092,15.7,38.8127344314801,37.0836051140773,"Excellent","Poor",TRUE,"Excellent",2,TRUE,"Poor",13,8.05
"S0766","R19","Shrubland",0.619979956426557,908,17.6,17.3552100170174,NA,"Poor","Fair",FALSE,NA,NA,FALSE,NA,NA,5.18
"S0767","R24","Cropland",0.580491988404378,896,11.4,44.715220531025,24.0057167074827,"Good","Good",TRUE,"Poor",14,FALSE,NA,NA,12.53
"S0768","R26","Cropland",0.506769936040562,1199,25.9,61.6355002356586,41.7301635458027,"Poor","Good",FALSE,NA,NA,FALSE,NA,NA,4.83
"S0769","R22","Cropland",0.89639858075371,980,14.1,25.3061057019485,57.6163292484018,"Good","Poor",FALSE,NA,NA,FALSE,NA,NA,26.28
"S0770","R11","Cropland",0.489353117670665,1118,13.5,43.5595799650126,31.7785419106712,"Excellent","Fair",FALSE,NA,NA,TRUE,"Poor",20,2.13
"S0771","R31","Wetland",0.240193233151215,983,11.9,7.79000409765697,37.8307659115986,"Fair","Poor",TRUE,"Fair",3,TRUE,"Excellent",15,3.08
"S0772","R02","Cropland",0.35939671171831,766,20.3,24.437006977535,NA,"Fair","Poor",FALSE,NA,NA,FALSE,NA,NA,1.78
"S0773","R02",NA,0.443002313841772,616,25.7,46.8418135070673,11.6037626974109,"Good","Fair",FALSE,NA,NA,TRUE,"Poor",8,7.46
"S0774","R22",NA,0.629791939742173,953,12.4,47.3772059343467,19.0595812166801,"Fair","Poor",FALSE,NA,NA,TRUE,"Poor",20,5.41
"S0775","R15","Shrubland",NA,765,11.8,0,37.1022915017332,"Fair","Excellent",TRUE,"Good",22,TRUE,"Excellent",1,1.88
"S0776","R09","Cropland",0.2958677867825,960,13,33.8963083442828,NA,NA,"Good",FALSE,NA,NA,FALSE,NA,NA,1.11
"S0777","R08","Shrubland",0.457191010787736,963,9.6,21.5808023998366,36.0342254942861,"Poor","Fair",TRUE,"Good",14,TRUE,"Fair",11,6.1
"S0778","R11","Cropland",0.592280692493448,683,21.5,40.8037479336336,NA,"Fair","Good",FALSE,NA,NA,FALSE,NA,NA,3.88
"S0779","R03","Cropland",0.612648412566809,829,12,8.3579719791819,46.9047334417156,"Good","Fair",TRUE,"Good",23,TRUE,"Fair",21,21.86
"S0780","R20","Cropland",0.450080954952372,714,9.1,19.7182453085329,NA,"Fair","Excellent",FALSE,NA,NA,TRUE,"Poor",17,4.91
"S0781","R03","Cropland",0.366563907285998,1285,9.9,39.6479905272147,32.1900908685711,"Fair","Poor",TRUE,"Good",7,FALSE,NA,NA,1.58
"S0782","R02","Cropland",0.82947120757742,1093,13.5,24.1992307848317,13.503828070843,"Excellent","Poor",FALSE,NA,NA,FALSE,NA,NA,3.23
"S0783","R01","Shrubland",0.56864475035583,854,9.2,NA,18.0815656299678,"Poor","Fair",FALSE,NA,NA,TRUE,"Excellent",12,2.73
"S0784","R14","Wetland",0.513979656962622,1171,16.2,30.0683007177554,41.4710289110061,"Fair","Excellent",FALSE,NA,NA,TRUE,"Excellent",12,11.82
"S0785","R12","Cropland",0.586652657046524,1052,11.8,50.9835484423664,30.7149616679956,"Good","Poor",FALSE,NA,NA,TRUE,"Excellent",16,2.73
"S0786","R27","Shrubland",0.387405124729806,869,18.8,27.743972139132,27.3811569799505,"Good","Poor",TRUE,"Fair",13,FALSE,NA,NA,4.11
"S0787","R27","Shrubland",0.533748910075865,838,18.6,47.397063912836,24.7309956419224,"Fair","Fair",FALSE,NA,NA,TRUE,"Good",15,6.91
"S0788","R16","Cropland",0.570577994723952,730,15.8,33.4696016066727,NA,"Good","Fair",FALSE,NA,NA,FALSE,NA,NA,4.9
"S0789","R10",NA,0.391427679596592,987,16.3,39.2877743381604,NA,"Poor","Fair",FALSE,NA,NA,TRUE,"Good",13,2.28
"S0790","R18","Wetland",0.46119289982718,841,15.9,58.0038250474557,30.8362791424368,"Excellent","Good",FALSE,NA,NA,FALSE,NA,NA,27
"S0791","R37","Grassland",0.584880779372981,952,13.8,47.8875889789998,15.9966238279857,"Poor","Fair",FALSE,NA,NA,FALSE,NA,NA,4.58
"S0792","R03","Cropland",0.265065261182803,1123,13.4,31.7097707856845,33.0372545153175,"Poor","Good",FALSE,NA,NA,TRUE,"Fair",13,1.42
"S0793","R29","Cropland",0.672182631210147,1125,16.2,17.627505623626,NA,"Poor","Poor",TRUE,"Good",1,TRUE,"Excellent",7,12.9
"S0794","R01","Shrubland",NA,938,12.5,45.7048867535198,40.3440311956144,"Fair","Good",TRUE,"Excellent",6,TRUE,"Fair",7,10.5
"S0795","R19","Shrubland",0.412363677053228,901,13.5,45.3169760275795,33.8320891046711,"Good","Poor",TRUE,"Excellent",14,TRUE,"Good",13,6.46
"S0796","R09","Cropland",0.384883355998665,1199,13.3,42.8616257085412,17.1677190502683,"Good","Poor",FALSE,NA,NA,TRUE,"Fair",13,0.84
"S0797","R01","Shrubland",0.736349421564922,770,14.1,21.7236697228497,37.1680274713407,"Poor","Excellent",TRUE,"Good",3,TRUE,"Good",6,25.49
"S0798","R19","Shrubland",0.445092067692405,507,10,44.281604674734,NA,"Fair","Good",FALSE,NA,NA,FALSE,NA,NA,8.99
"S0799","R24","Cropland",0.506514823516289,786,15.8,51.841662777002,27.2585758998314,"Good","Poor",FALSE,NA,NA,TRUE,"Excellent",14,7.88
"S0800","R22","Cropland",0.409608248894768,597,17.7,23.0566999030423,20.7084370785148,"Fair","Fair",FALSE,NA,NA,FALSE,NA,NA,2.92
