"animal_id","site","sex","event","condition","body_mass","chest_girth","kidney_fat","odba","activity_hr","rest_bouts","cortisol"
54,6,"F",2,"fair",49.6940955556586,70.4096853104389,2.14662525024618,1.47899144658742,7.58424223323745,10.3745743209768,18.0164009946309
54,6,"M",3,"fair",48.3084294166075,72.5627639050785,2.41245532545546,1.31221990897365,8.67487521489014,10.8502539168087,17.6062157835276
54,6,"F",4,"fair",45.8563312772009,68.2075166022166,2.49965915982424,1.71578883775415,10.1846138699748,12.6838165099315,20.209429217296
55,7,"M",1,"good",46.7291138762062,72.3472534046685,2.71495921063289,1.08087802422642,8.29260346803949,12.7240165985682,22.1699647038639
55,7,"M",2,"good",48.3295317232578,69.9131963299474,NA,1.37170253127869,6.61132492436022,12.2181591383177,15.7404798912706
56,8,"F",1,"fair",42.7895594082839,72.8695708704246,3.33094564336826,1.77830887458772,9.05586743810092,14.2421821380399,16.2675800128483
56,8,"F",2,"fair",45.5185736564124,70.1184242503626,2.8394444176446,1.83640773324833,10.4362076014756,13.4005325823109,17.6486890622471
56,8,"M",3,"fair",43.77377966303,69.0929778264712,1.91930028483486,1.60577522064632,9.34993475201781,11.9416890384809,26.0022816141966
56,8,"M",4,"fair",41.1830342396188,71.5778740483306,2.25006759086725,1.70323469033993,9.72284625405692,11.6519376238932,20.0208570002702
56,8,"M",5,"fair",45.8185673580848,70.1741674151608,2.39166531271519,1.85783678761193,8.9834001265051,12.7439393216589,21.2618984489553
56,8,"M",6,"fair",46.2741261338227,70.2117327791995,2.38176595036131,2.04018279538206,10.1061508456766,11.176730433942,NA
57,9,"F",1,"fair",43.6544429613836,66.8057615705962,4.22768540560772,1.9727633520377,10.0275676112792,12.0944972069722,19.0287842222909
57,9,"M",2,"fair",36.2060785646053,68.6194527605383,1.26501037574706,1.41017376147727,8.91657978350689,12.9769220372357,16.5141228515724
57,9,"F",3,"fair",42.9700657023623,72.7305288645453,3.08138053125229,1.81179598564016,8.75263476585729,12.390647358064,18.729709517908
58,10,"M",1,"good",43.9349272849745,66.0655693080044,3.41806881254304,2.68153421320885,11.3523091602176,10.1188303945287,14.4795880391914
58,10,"M",2,"good",47.2830715148602,69.375568768184,4.1063060202342,3.05556170416399,13.1295473156677,9.55697955710551,16.7871764328239
58,10,"F",3,"good",43.4344477921903,67.5325562769476,1.88606958033384,2.80553511211946,12.269865507081,11.0041596504767,15.9432612609758
59,11,"F",1,"poor",35.1986089569915,63.0783866571309,1.62654991939994,1.43754821679533,4.9186794085114,15.3121015229018,30.4359533569908
59,11,"F",2,"poor",37.8304260216277,61.3053724655121,0,0.849281771790093,4.11053563144541,14.1791004112654,32.1106647977616
59,11,"F",3,"poor",34.9578521492383,63.7129344079975,0.235016704443214,0.82129389875706,5.10605816239153,15.4925771826507,26.1063192354008
59,11,"M",4,"poor",37.9735834870256,65.0699903364414,2.60681053105638,0.966805867924725,5.34390310333382,15.597937207713,24.6884041331723
59,11,"F",5,"poor",36.6645776424965,64.5857959781989,1.25214845256868,1.10316065201292,3.75974154113231,15.0243775347204,28.1761549220094
59,11,"M",6,"poor",37.6020115642715,62.135734060926,0.084597005283237,0.920804359812291,5.34510213880645,16.3743231075956,23.570126164969
60,12,"M",1,"good",53.9073611289231,78.8143361441193,4.12148372203257,3.75809140606965,15.9718264084468,NA,10.5553700427762
60,12,"F",2,"good",50.3938262132878,76.9170555913406,4.34093263154752,3.41101392061967,14.3739324462844,9.80361318237751,10.982379991146
60,12,"M",3,"good",51.2048829584004,73.5779700294183,3.45367356028913,3.3460316733907,14.0068920697832,6.88403062615581,10.5070807451082
60,12,"F",4,"good",55.4812374862514,73.9058481093815,2.50356835535459,3.09131802452923,14.505940744899,8.01313278426327,7.97125218416922
60,12,"M",5,"good",52.3260440071654,76.4727871985634,4.64121361012904,3.31564621742895,15.4526172568055,10.1625034526826,11.1366500777252
60,12,"F",6,"good",53.1922054890169,74.2705097036911,3.52477232666879,3.39612659970282,16.112616960907,7.6541781228557,NA
60,12,"M",7,"good",49.7301856089063,78.4619879301236,4.72329817131295,3.26823002976584,16.0488507997675,6.77633133307335,8.52517731229869
60,12,"F",8,"good",52.0621744617754,76.9533588398595,6.43518095348707,3.51751005089643,17.6606108778056,8.35485318320333,6.83536618660457
61,1,"M",1,"good",50.4141676032161,78.2736386337568,4.7062605512056,2.81857079329801,12.3106685976766,9.02256175090836,13.8278321948716
61,1,"M",2,"good",52.6932939911194,73.6217350617242,3.55796829215518,NA,11.2397489160879,7.69470156725965,15.7761759891617
61,1,"M",3,"good",54.7599777262467,78.9895510930488,6.05742001277167,2.43812846582556,13.9014166302897,8.85599861058468,17.4088841882375
61,1,"M",4,"good",54.9795759050448,80.1250042430353,5.37289229223211,2.63235636030928,13.9983525020793,10.6549817477699,9.80172291494721
61,1,"F",5,"good",51.394676129908,77.4916425136141,5.41021867829124,2.751099217035,12.7791193048821,10.528498418213,9.90284364658595
61,1,"F",6,"good",53.4180200419966,77.713249456284,2.8324937828075,2.63578079257423,11.42723999541,8.44356201226,13.4538580005302
61,1,"M",7,"good",51.5680231263602,73.7706432851639,5.71462328578764,2.27582697888428,12.6791997172507,10.2295606564553,11.4403992959993
61,1,"M",8,"good",50.0310344237422,71.3966020237873,3.91954014976169,2.75314623867728,11.8625054031183,10.7208367175198,13.3208030988456
61,1,"M",9,"good",50.5838568619212,73.7819472315356,5.01030800464557,2.48707152255583,11.7178307675888,NA,16.7434329335873
62,2,"M",1,"fair",50.0062126306686,76.2156015062959,4.81323322876491,1.565414900369,8.96125767605959,11.7939372192435,NA
62,2,"F",2,"fair",53.050284008404,74.4024740653028,6.67071846502195,1.68094484939304,11.1650432589563,12.0093248829588,21.8896525406194
63,3,"F",1,"good",51.3791216233167,71.9224493553207,4.20910411605336,1.98055541612278,10.0378904645884,9.93314033053598,19.4384746303035
63,3,"M",2,"good",48.3391585091671,70.2693321078087,4.58170377271989,2.12160481509983,9.88984971103055,11.2189150168435,21.2313460528706
64,4,"M",1,"good",50.0479786849963,77.4842964652416,4.9384895559136,2.2448866435634,12.0457633912194,8.08656385462622,12.0867194421939
64,4,"M",2,"good",50.8791584305383,77.2914061845629,5.32353649074314,2.92985817694047,12.5666338127658,11.7636784744168,15.3679174073455
64,4,"F",3,"good",46.5930620520855,72.09812147425,4.09626955637107,NA,10.2515306461838,9.55460835993294,15.8575388431502
64,4,"F",4,"good",48.8107246547032,73.3047203065196,2.85384779797584,2.15569356667045,9.72723445203029,10.9771939946714,14.916178642988
65,5,"M",1,"good",57.719076881588,79.1218788386812,6.63097032081176,2.63814405109593,15.4808843194387,9.57488528174392,11.7574782878172
65,5,"F",2,"good",57.9159571794757,77.6301501372826,NA,2.75491619447809,13.04975426006,8.84191711633506,8.66446386843175
65,5,"F",3,"good",58.6407935518815,78.9227599374314,4.75533189876894,2.58957651137024,12.2855829840841,8.76302374289162,9.90316139481175
65,5,"M",4,"good",54.1159435815085,79.6540129724397,7.48648131463758,2.36719127085624,12.9775318467631,9.39901518933767,12.5179810183444
66,6,"F",1,"good",49.1246689114339,72.1979323534624,NA,1.12228065280654,7.74861712457191,11.7692881990502,21.4285422469056
66,6,"M",2,"good",49.7529753434469,75.174847670805,4.21593026366172,1.1444567270818,8.64410115830597,13.0896508190115,21.1000478645995
67,7,"F",1,"fair",42.3933436010726,64.9132663582797,1.78701880347913,1.46063329580894,6.80285770329596,12.7883213993248,20.7418117098109
67,7,"M",2,"fair",42.0377607565004,65.9919034896345,1.21050904467013,1.1344494652986,7.73662303594988,NA,20.35417302176
67,7,"F",3,"fair",43.8472553869256,65.0378187761226,2.26061435921241,1.66895764411553,7.98554582194291,12.905961205518,19.6514434324223
67,7,"M",4,"fair",44.602849165893,70.155550751187,4.84043213535406,1.64244652242834,7.8521645513753,13.3245258567264,19.9973094101857
68,8,"F",1,"good",47.2791137359603,70.9327733198376,3.44343469725825,2.14620253606484,9.93032907594644,NA,14.5384761902607
68,8,"F",2,"good",48.6389100340264,74.8803848005001,1.86268689221747,2.08274265984322,11.813832351462,10.1185132855025,17.6154593684928
68,8,"F",3,"good",46.1814019837498,74.3360069329685,NA,1.82270707875397,11.1625763622094,11.3705612850743,15.3930882087852
68,8,"F",4,"good",48.1596495808067,69.7555618613321,4.66127207039811,1.81768446691249,11.1522248411997,10.0260217841945,NA
69,9,"M",1,"good",50.7735973313931,74.128985892778,3.87859875280751,1.89183584368689,8.29942946939218,NA,18.7649921584741
69,9,"M",2,"good",52.8384178221374,76.382871881836,4.78452482340675,1.85087495823821,9.28052880923751,13.1153568301693,17.8736743204999
69,9,"M",3,"good",49.424308911172,72.3815644691843,4.87995328666101,1.74552521119988,8.86916124051336,13.7931504163428,25.031907031944
69,9,"F",4,"good",49.9288966353829,75.5965161537629,5.95281900075921,1.78254806397099,10.6832048953304,12.0840013019348,NA
69,9,"M",5,"good",52.0672527554896,71.6586674913244,4.851646892813,1.93167128206864,6.91959986543923,13.450135060614,22.5304707003774
69,9,"M",6,"good",53.8156356499202,75.1476909196333,6.23577501566332,1.90555725655506,7.91884684400758,13.1950693861706,21.769463500566
69,9,"F",7,"good",50.7074102883022,75.4991793802104,3.86653554804036,1.90146019931896,9.09964206756928,12.8114706373997,18.7075108013263
70,10,"M",1,"fair",43.0428966041994,69.7293331291039,1.841400778461,NA,10.2197102886426,NA,16.344089161045
70,10,"F",2,"fair",45.7246408345541,66.3197033964989,1.72264470049887,2.02725087986899,9.73082953613708,11.976965625042,20.0449272436744
70,10,"M",3,"fair",44.2847536748823,68.5609075851081,2.99104436439537,2.22747354420371,11.3463393860481,10.3474177615538,21.3057986860963
70,10,"M",4,"fair",45.7849110015751,68.536346713689,1.01593075835323,NA,8.45058316329137,NA,17.1244505878654
70,10,"M",5,"fair",43.6813151985934,68.3624479464974,NA,1.9659860933353,8.62655750558285,12.8582556433824,17.9998153258447
70,10,"M",6,"fair",42.8060129807994,71.2003625976354,2.86519107630277,1.98979583638824,9.07377832132923,9.21044819882125,17.7718846795769
70,10,"M",7,"fair",42.0761538607117,67.8062966509045,1.64126521090289,1.95678125432829,12.8670731710647,11.0884353858017,21.514149762966
71,11,"M",1,"fair",43.6499003068221,66.9983995369493,NA,0.32619979909681,2.3613584076127,17.5593073823393,31.4430278280567
71,11,"F",2,"fair",45.7446115566622,68.1205403691159,3.02915153487004,0.091721565304037,4.23849855705269,16.0899591115151,28.75292308428
71,11,"M",3,"fair",46.727502913913,70.5043140345585,4.45865359367301,0.0996940704592339,3.85639770552688,16.2095282477742,28.6642422157315
72,12,"F",1,"good",54.1356801425953,81.2575802625459,5.78772688043902,1.57823100261481,8.98388561791399,12.5212218224751,17.0354456611109
72,12,"F",2,"good",52.2337066413546,74.6192670694924,4.31508734244874,1.69773743089372,8.83279157715312,11.0212737270525,16.9743132178281
72,12,"M",3,"good",54.0614548774623,74.6460216192411,5.75582946360372,1.73396487046747,8.16580927092229,12.1846035715604,16.2621283704984
72,12,"F",4,"good",54.4679572738915,76.4024032534622,4.53876747317279,1.80743433171369,10.3552871600475,11.8455595778093,23.438951431131
73,1,"M",1,"fair",46.3591027002167,71.4944748590041,NA,1.68131829100475,10.0228512455622,14.4628799561562,22.3387912791633
73,1,"F",2,"fair",44.2526068739003,65.4203617592397,3.91571182909654,1.75263481705839,9.57829565398079,12.7864234997519,23.8082616847994
73,1,"M",3,"fair",46.8607491252756,71.2210633830604,5.06359135991759,1.70523518164991,8.35337552146748,14.1787956924099,20.0279944730742
74,2,"F",1,"fair",46.7725002181787,74.7178564460671,NA,NA,8.21478483869594,14.083844397187,20.816745823532
74,2,"F",2,"fair",47.4399309477595,69.5126968268032,1.83017020663855,1.20328493243225,6.34432309542976,11.3701208999145,22.9053177585695
74,2,"M",3,"fair",43.8207006861372,69.9849985324171,2.45679878409988,1.06178109268369,7.35908271392654,14.2665719261413,21.4249556573525
74,2,"M",4,"fair",49.2142556564271,72.1739977494025,3.31049612363627,1.68794552635717,7.46177038246033,11.6908367807579,NA
75,3,"M",1,"good",46.1034103851388,70.4644573434796,3.71974200871968,1.54912500506514,9.94301911874123,11.7304963463172,14.9670855692997
75,3,"M",2,"good",45.8445053233495,69.2874179566143,2.93901156592827,1.52131633861375,9.86118527034547,9.49992871375223,16.9570288039555
75,3,"F",3,"good",45.3559328760827,68.5055781202779,2.88320943114447,1.84822390388612,7.46198479526861,13.1997720634739,23.7300470577836
76,4,"M",1,"fair",42.8272442380915,72.5593081026551,4.07193965465431,2.54673302295616,11.6918000345421,10.1243439766637,13.3929486527171
76,4,"M",2,"fair",42.6075085752101,68.6632295507533,4.62683758289234,2.6141166010854,10.9057169321641,9.85636793687821,12.0535808233782
76,4,"M",3,"fair",43.517734124206,70.6123253585923,2.1769321042747,2.30858033669156,11.1534093706332,9.21484755584024,20.7764113115297
76,4,"F",4,"fair",43.0554091637454,70.1648993422404,3.83368405287058,NA,11.0300464009577,8.73815774933466,17.2778991912094
76,4,"M",5,"fair",45.5519057301253,74.0641412564744,2.45014839861958,2.69865585443983,11.7071021183759,10.8171435551768,13.7167486806498
77,5,"M",1,"fair",41.3427308787535,71.3087889183743,1.58644020945617,NA,10.1618412775952,13.5847985759808,21.5876892168082
78,6,"M",1,"good",46.0970614991022,70.4895300569808,2.3981054094206,2.09175388734316,12.3213026214284,9.79345568166507,12.4781053159988
78,6,"F",2,"good",46.9986565886226,74.3719656794066,1.8374029822846,2.38317434077498,10.4756165770505,11.1860733233827,13.4580448313535
78,6,"F",3,"good",46.0679269636936,72.6714105214519,1.90011633055616,2.04198636572609,12.772642538651,9.28861036973874,14.8980608499687
78,6,"F",4,"good",46.3677805735191,70.2496621846693,2.83962421819323,1.9413188415437,11.9185821601099,10.9677502350974,18.2065421051515
78,6,"F",5,"good",46.3459789099548,70.8075975757301,4.36913119434493,NA,11.9791915503692,10.7183638085652,15.9157679635526
78,6,"M",6,"good",45.0754388408019,71.6031038855084,2.25713630530664,1.97927665375926,10.3544902819512,9.68070626316159,11.2661343949749
79,7,"M",1,"good",48.7206739924832,71.8648783372901,3.16060768253632,2.82706444426077,12.2439481762874,9.15550346036874,15.7750188643171
79,7,"M",2,"good",46.5224598021044,71.8898087124103,3.69155177193681,2.55277729339592,10.6779982329639,10.943514989106,13.03164659621
79,7,"M",3,"good",45.986753019248,69.3044820536181,3.92732033923868,2.30611407556754,10.230118037168,8.61274736041527,NA
79,7,"F",4,"good",47.9678091794151,75.7934723485517,4.20246074517626,2.46333720673632,12.3825163180286,NA,14.0834361460224
79,7,"M",5,"good",49.2528467665837,72.6667337650234,2.65496002154945,2.19963960151877,10.3097233328635,9.10196843105907,11.7583267240673
79,7,"M",6,"good",44.742248808759,70.3394408599511,3.44737069887881,NA,9.38126942502953,10.7435807847854,20.0190458757626
79,7,"M",7,"good",48.463656511699,73.0788418812617,3.56492010757404,2.20803965617041,12.5621978370274,9.27490889769713,13.5887451166862
80,8,"F",1,"fair",52.9142401083073,74.6098273915453,4.373850423912,2.26791876960686,10.1123790065772,12.6279660213756,20.7203161786975
80,8,"F",2,"fair",54.3296707567382,77.0192321658693,NA,2.31922654181016,10.8125600453186,10.8283683853218,10.7395422572959
81,9,"F",1,"good",54.3935187397114,76.2057708606859,4.26919719782833,1.70444186118158,8.51713202496362,11.2325808471389,21.432858683279
81,9,"M",2,"good",50.9862433131783,76.2045838900789,3.42545584835734,1.52730397142275,8.94868325600976,12.4700060780842,18.8360853238518
81,9,"M",3,"good",50.0478929327558,75.8786161931184,5.01172307282563,1.4176790528456,8.52525496308979,12.0352286013057,20.7610707932904
81,9,"M",4,"good",49.8037891370761,75.6805040250977,3.66776866559126,1.42120615859257,7.34654440307398,12.3687602058879,NA
81,9,"F",5,"good",50.6127464423735,75.8174444218727,6.22147030024631,1.30675588809085,8.31655533460659,12.7158667353025,NA
81,9,"M",6,"good",56.1884829353347,75.8512041472657,4.4560208289827,1.86609871298211,9.34604284703523,13.4386514497197,22.0491349345762
81,9,"M",7,"good",56.1433471117073,76.6639333853287,4.89100418217361,1.76959364624798,8.21594042495713,10.5204300886545,17.9151744563677
82,10,"F",1,"poor",30.5910628564121,56.9817630119031,0,0.885569221051163,2.76045322869216,14.4363611105049,33.2393126008766
82,10,"M",2,"poor",28.3739921165939,57.6183589294104,0,0.497136433784851,2.51366647926822,14.9889452063004,30.9125743205519
82,10,"M",3,"poor",30.8928196645934,58.6318659776846,0.731850660637307,0.467000198892889,3.00518319986028,17.3135554940756,NA
83,11,"F",1,"fair",54.3493322697698,73.1358014591704,4.75546377474349,2.66291022767058,12.4290884024172,8.47332657932402,15.9849908421358
83,11,"F",2,"fair",46.3752372023829,69.4727361628836,3.51424905678927,2.23797357604656,10.7568351387676,11.8376843799257,19.8144781004564
84,12,"M",1,"poor",43.1979121628577,68.3412307834482,2.51756012245057,0.646747612714119,4.13059621871663,15.0869861104828,29.1064567724976
84,12,"F",2,"poor",45.1909257758172,64.4061180293947,2.6058875138874,0.506769188605714,4.57993637165328,14.6542469224695,28.6073992462154
84,12,"F",3,"poor",43.2906211824549,69.7577345919233,1.95044651778322,0.545070075328283,3.84619195137551,17.129113600912,NA
84,12,"M",4,"poor",43.2568632004268,70.4666831003726,1.64779985716406,0.65729562975635,1.78540220291208,16.0656212535581,NA
84,12,"M",5,"poor",43.589262224949,69.0775989132148,NA,0.732837438195433,2.82219978860311,14.8073069123991,31.4232573139942
