"animal_id","step","x","y","depth","temp","layer_pos","layer_input"
"A002",132,61.15,56.96,80.64,11.511,-2.236,NA
"A002",133,61.3,57.09,80.93,10.452,-1.992,NA
"A002",134,61.03,57.64,81.26,10.216,-1.257,NA
"A002",135,61.53,57.58,81.11,11.021,-1.744,NA
"A002",136,60.13,58.06,79.13,11.028,-2.638,NA
"A002",137,60.26,58.4,79.67,10.388,-2.034,NA
"A002",138,61.54,59.31,79.11,11.245,-3.026,NA
"A002",139,61.84,60.56,78.93,10.867,-2.875,NA
"A002",140,62.12,59.58,79.92,11.89,-2.474,NA
"A002",141,61.64,60.34,79.34,11.635,-2.435,NA
"A002",142,61.72,60.1,80.5,10.364,-1.424,NA
"A002",143,61.67,60.58,80,11.22,-1.696,NA
"A002",144,61.97,60.8,80.61,10.578,-1.183,NA
"A002",145,61.46,60.85,80.9,10.314,-0.55,NA
"A002",146,62.03,61.55,80.64,10.568,-0.869,NA
"A002",147,62.69,61.75,81.04,9.828,-0.787,NA
"A002",148,63.47,61.73,80.78,10.71,-1.526,NA
"A002",149,63.88,61.83,81.53,11.32,-0.977,NA
"A002",150,64.07,61.48,81.96,10.293,-0.8,NA
"A002",151,64.5,61.96,80.73,11.67,-2.076,NA
"A002",152,64.38,61.89,80.62,11.677,-2.146,NA
"A002",153,64.96,60.94,81.53,10.385,-1.977,NA
"A002",154,64.25,60.17,81.83,11.034,-1.589,NA
"A002",155,64.72,59.51,82.21,11.128,-1.756,NA
"A002",156,63.3,59.09,80.72,11.752,-2.595,NA
"A002",157,64.14,58.05,81.49,11.983,-2.749,NA
"A002",158,63.19,57.73,82.08,10.716,-1.732,NA
"A002",159,62.63,57.19,81.18,11.284,-2.525,NA
"A002",160,62.35,56.21,80.71,12.524,-3.228,NA
"A002",161,62.72,56.91,80.38,11.679,-3.499,NA
"A002",162,62.36,57.72,78.39,13.187,-4.931,NA
"A002",163,63.62,57.03,78.8,13.175,-5.56,NA
"A002",164,63.75,57.27,77.95,13.419,-6.393,NA
"A002",165,63.5,57.14,78.81,12.974,-5.43,NA
"A002",166,63.76,56.57,79.98,12.72,-4.651,NA
"A002",167,64.19,56.03,79.9,12.826,-5.214,NA
"A002",168,64.72,57.16,80.2,12.432,-4.752,NA
"A002",169,65.04,56.65,80.51,13.383,-4.845,NA
"A002",170,64.11,56.91,80.03,12.667,-4.669,NA
"A002",171,64.3,57.03,81.12,12.23,-3.642,NA
"A002",172,65.12,57.09,80.4,13.165,-4.815,NA
"A002",173,64.97,56.7,80.43,13.09,-4.862,NA
"A002",174,65.91,56.34,81.46,12.454,-4.523,NA
"A002",175,66.3,56.32,80.59,13.297,-5.615,NA
"A002",176,65.98,54.43,81.45,13.279,-5.361,NA
"A002",177,65.97,53.46,82.57,12.008,-4.631,NA
"A002",178,65.4,53.36,82.29,12.888,-4.63,NA
"A002",179,66.33,53.4,82.96,12.199,-4.478,NA
"A002",180,66.48,52.72,83.43,12.707,-4.365,NA
"A002",181,66.59,53.22,83.52,12.619,-4.14,NA
"A002",182,66.29,52.09,84.24,12.358,-3.707,NA
"A002",183,66.23,52.3,84.05,12.283,-3.778,NA
"A002",184,67.27,51.98,83.62,12.657,-4.933,NA
"A002",185,65.96,51.6,84.07,12.521,-3.89,NA
"A002",186,66.2,51.58,83.79,12.971,-4.318,NA
"A002",187,66.54,50.43,84.23,12.941,-4.538,NA
"A002",188,65.4,51.42,83,12.619,-4.71,NA
"A002",189,65.7,51.2,83.52,12.982,-4.458,NA
"A002",190,65.15,49.61,83.87,12.697,-4.434,NA
"A002",191,64.79,48.63,84.38,12.573,-4.105,NA
"A002",192,65.79,49.13,84.53,12.195,-4.328,NA
"A002",193,65.27,49.28,84.29,12.353,-4.214,NA
"A002",194,65.68,49.45,84.69,11.947,-3.98,NA
"A002",195,65.34,49.22,85.08,12.138,-3.484,NA
"A002",196,64.99,48.98,84.64,11.8,-3.82,NA
"A002",197,65.19,48.06,85.32,11.766,-3.62,NA
"A002",198,64.66,47.1,85.66,11.985,-3.345,NA
"A002",199,65.62,47.46,86.04,12.692,-3.385,NA
"A002",200,66.04,47.37,86.15,11.982,-3.555,NA
"A002",201,67.16,47.5,87.38,11.444,-2.91,NA
"A002",202,67.03,47.95,87.24,12.001,-2.801,NA
"A002",203,67.21,47.74,85.71,12.011,-4.512,NA
"A002",204,66.8,47.23,85.68,12.333,-4.514,NA
"A002",205,67.07,47.14,85.71,12.811,-4.676,NA
"A002",206,66.65,48.48,85.18,11.986,-4.436,NA
"A002",207,67.31,48.08,86.03,11.997,-4.117,NA
"A002",208,67.43,47.5,86.63,12.015,-3.819,NA
"A002",209,68.08,47.93,87.28,11.824,-3.358,NA
"A002",210,67.62,46.35,86.97,11.283,-4.032,NA
"A002",211,67.59,46.15,86.14,12.454,-4.924,NA
"A002",212,68.04,45.71,86.63,12.908,-4.871,NA
"A002",213,67.14,45.58,86.12,12.438,-4.909,NA
"A002",214,68.01,45.82,87.1,12.377,-4.333,NA
"A002",215,68.71,45.94,88.29,12.46,-3.497,NA
"A002",216,69.25,45.45,88.71,11.977,-3.573,NA
"A002",217,69.69,44.93,88.12,13.46,-4.612,NA
"A002",218,69.55,44.34,89.19,13.53,-3.698,NA
"A002",219,70.22,45.4,89.42,13.184,-3.432,NA
"A002",220,69.45,44.62,89.17,11.897,-3.552,NA
"A002",221,70.39,44.94,89.99,12.72,-3.133,NA
"A002",222,69.97,45.9,89.36,12.179,-3.157,NA
"A002",223,70.14,46.03,90.79,10.378,-1.762,NA
"A002",224,68.98,45.66,89.76,10.716,-2.287,NA
"A002",225,69.35,45.87,89.83,11.261,-2.345,NA
"A002",226,69.75,45.22,89.53,12.042,-3.133,NA
"A002",227,69.96,45.65,88.57,12.877,-4.033,NA
"A002",228,70.05,46.44,88.81,12.163,-3.535,NA
"A002",229,69.46,46.6,89.2,12.174,-2.752,NA
"A002",230,69.53,46.3,89.71,11.443,-2.393,NA
"A002",231,69.57,46.24,88.8,12.1,-3.352,NA
"A002",232,69.44,45.95,89.07,12.42,-3.121,NA
"A002",233,68.39,44.61,88.37,12.316,-3.755,NA
"A002",234,68.24,45.57,88.17,12.036,-3.491,NA
"A002",235,69.14,45.83,87.28,13.005,-4.793,NA
"A002",236,69.49,45.15,88.6,12.04,-3.936,NA
"A002",237,69.52,44.48,90.05,11.904,-2.77,NA
"A003",1,81.28,27.88,104.62,15.779,-1.336,-1.336
"A003",2,80.75,28.68,102.59,15.88,-2.743,-2.743
"A003",3,79.92,27.16,103.61,15.526,-1.828,-1.828
"A003",4,80.4,27.25,103.46,16.025,-2.223,-2.223
"A003",5,79.78,27.44,103.94,14.971,-1.311,-1.311
"A003",6,80.58,27.25,104.25,15.473,-1.545,-1.545
"A003",7,79.65,26.59,104.01,15.533,-1.495,-1.495
"A003",8,79.6,26.55,103.37,15.208,-2.126,-2.126
"A003",9,80.32,26.56,103.38,16.245,-2.534,-2.534
"A003",10,80.52,26.41,102.89,16.348,-3.193,-3.193
"A003",11,81.2,26.19,102.74,16.724,-3.83,-3.83
"A003",12,81.55,26.16,104.7,15.868,-2.085,-2.085
"A003",13,81.75,25.26,105.96,15.439,-1.292,-1.292
"A003",14,83.03,26.21,105.62,16.296,-1.995,-1.995
"A003",15,82.47,26.69,105.39,15.861,-1.717,-1.717
"A003",16,82.53,26.36,105.81,15.393,-1.456,-1.456
"A003",17,82.15,26.01,104.97,15.895,-2.216,-2.216
"A003",18,81.81,25.99,104.43,16.112,-2.564,-2.564
"A003",19,81.82,26.11,103.53,17.446,-3.428,-3.428
"A003",20,81.45,26.16,102.87,17.101,-3.858,-3.858
"A003",21,82.14,25.49,103.09,16.9,-4.298,-4.298
"A003",22,82.82,25.99,103.9,16.39,-3.678,-3.678
"A003",23,83.18,26.34,104.75,16.151,-2.897,-2.897
"A003",24,82.09,26.22,104.64,16.112,-2.431,-2.431
"A003",25,81.99,26.2,104.72,16.035,-2.301,-2.301
"A003",26,82.42,26.11,104.87,15.232,-2.43,-2.43
"A003",27,82.47,26.19,105.55,15.821,-1.743,-1.743
"A003",28,83.47,26.03,105.88,15.476,-2.052,-2.052
"A003",29,83.28,26.74,106.48,15.379,-1.065,-1.065
"A003",30,83.27,25.67,106.25,15.07,-1.704,-1.704
"A003",31,83.51,26.05,106.12,15.461,-1.821,-1.821
"A003",32,83.85,26.29,106.39,14.959,-1.651,-1.651
"A003",33,84.13,25.82,106,16.697,-2.386,-2.386
"A003",34,83.83,25.2,106.19,15.597,-2.28,-2.28
"A003",35,84.73,25.17,106.71,15.887,-2.272,-2.272
"A003",36,84.95,25.36,106.33,16.529,-2.698,-2.698
"A003",37,85.11,25.92,105.8,16.235,-3.098,-3.098
"A003",38,84.44,25.68,104.65,16.435,-3.971,-3.971
"A003",39,83.86,25.98,104.32,16.425,-3.849,-3.849
"A003",40,83.53,25.02,104.38,16.923,-3.983,-3.983
"A003",41,83.24,24.37,105.35,16.078,-3.105,-3.105
"A003",42,83.9,24.02,105.76,16.147,-3.204,-3.204
"A003",43,84.5,23.91,106.29,16.128,-3.063,-3.063
"A003",44,84.98,23.89,107.35,16.319,-2.293,-2.293
"A003",45,84.9,23.54,107.72,16.222,-2.01,-2.01
"A003",46,84.46,23.83,108.08,15.166,-1.288,-1.288
"A003",47,83.55,24.61,107,14.975,-1.541,-1.541
"A003",48,82.9,24.12,107.77,15.168,-0.595,-0.595
"A003",49,84.01,23.81,107.7,14.601,-1.419,-1.419
"A003",50,83.61,22.67,107.18,15.896,-2.166,-2.166
"A003",51,83.18,22.55,106.6,15.97,-2.547,-2.547
"A003",52,83.02,23.03,106.68,16.353,-2.178,-2.178
"A003",53,82.64,22.7,106.91,15.007,-1.869,-1.869
"A003",54,82.39,21.93,107.9,14.975,-1.032,-1.032
"A003",55,83.74,21.3,109.18,14.499,-0.781,-0.781
"A003",56,83.44,21.89,108.55,15.308,-1.002,-1.002
"A003",57,83.33,22.71,108.19,15.017,-0.975,-0.975
"A003",58,83.48,22.29,108.46,14.868,-0.961,-0.961
"A003",59,84.85,22.89,108.04,15.358,-1.924,-1.924
"A003",60,84.66,22.5,108.27,15.715,-1.732,-1.732
"A003",61,84.89,22.01,108.59,15.972,-1.745,-1.745
"A003",62,85.14,22.76,108.37,15.668,-1.8,-1.8
"A003",63,84.99,23.57,108.13,14.645,-1.638,-1.638
"A003",64,83.71,23.39,107.26,15.791,-1.86,-1.86
"A003",65,84.73,22.52,107.42,16.562,-2.615,-2.615
"A003",66,84.7,22.63,108.42,15.708,-1.557,-1.557
"A003",67,85.07,21.84,108.53,15.362,-1.966,-1.966
"A003",68,84.69,22.04,107.93,15.288,-2.274,-2.274
"A003",69,85.15,22.81,107.65,15.356,-2.508,-2.508
"A003",70,85.73,22.65,107.62,16.674,-2.927,-2.927
"A003",71,86.63,22.54,108.19,16.138,-2.909,-2.909
"A003",72,86,21.36,108.85,15.691,-2.365,-2.365
"A003",73,86.13,21.1,109.35,15.902,-2.047,-2.047
"A003",74,85.98,22.07,108.48,15.766,-2.438,-2.438
"A003",75,85.74,21.21,108.69,15.999,-2.433,-2.433
"A003",76,85.2,21.49,106.95,17.591,-3.765,-3.765
"A003",77,85.64,21.02,107.37,16.606,-3.783,-3.783
"A003",78,85.94,20.49,107.79,15.522,-3.744,-3.744
"A003",79,87.11,21.49,108.9,16.129,-2.88,-2.88
"A003",80,85.75,20.23,109.19,15.393,-2.333,-2.333
"A003",81,86.99,21.37,109.28,16.46,-2.485,-2.485
"A003",82,86.57,20.61,108.88,15.523,-2.953,-2.953
"A003",83,87.22,19.81,110.23,16.319,-2.283,-2.283
"A003",84,87.23,20.15,110.2,15.35,-2.187,-2.187
"A003",85,87.46,20.34,109.23,16.435,-3.206,-3.206
"A003",86,87.51,19.89,109.19,16.533,-3.45,-3.45
"A003",87,88.16,19.25,110.54,15.917,-2.724,-2.724
"A003",88,87.61,18.84,109.79,16.316,-3.329,-3.329
"A003",89,87.94,19.73,108.25,17.989,-4.708,-4.708
"A003",90,86.92,19.76,107.76,17.403,-4.605,-4.605
"A003",91,86.37,20.72,106.71,17.856,-4.965,-4.965
"A003",92,86.74,21.15,108,16.392,-3.712,-3.712
"A003",93,86.93,21.39,108.44,16.257,-3.281,-3.281
"A003",94,86.77,21.98,108.01,15.862,-3.387,-3.387
"A003",95,86.7,21.46,107.25,17.115,-4.324,-4.324
"A003",96,86.83,21.79,107.43,16.907,-4.085,-4.085
"A003",97,87.37,22.14,107.52,16.501,-4.151,-4.151
"A003",98,86.24,21.55,108.03,16.247,-3.241,-3.241
"A003",99,86.45,22.77,108.85,15.168,-2.048,-2.048
"A003",100,85.55,22.96,108.27,15.592,-2.056,-2.056
"A003",101,86.53,22.82,108.63,16.124,-2.305,-2.305
"A003",102,87.1,22.78,109.47,15.499,-1.797,-1.797
"A003",103,86.92,22.63,108.91,15.891,-2.318,-2.318
"A003",104,87.64,23.23,109.97,15.15,-1.424,-1.424
"A003",105,87.31,22.64,109.08,16.286,-2.361,-2.361
"A003",106,85.96,22.75,108.73,15.617,-1.912,-1.912
"A003",107,85.23,21.91,108,16.295,-2.56,-2.56
"A003",108,85.38,20.34,108.77,15.655,-2.506,-2.506
"A003",109,85.02,19.52,108.88,16.62,-2.52,-2.52
"A003",110,85.4,20.32,109.51,15.024,-1.782,-1.782
"A003",111,86.67,20.88,110.89,15.144,-0.895,-0.895
"A003",112,86.55,20.58,111.25,14.565,-0.592,-0.592
"A003",113,86.68,20.62,111.03,14.951,-0.863,-0.863
"A003",114,87.33,19.57,111.61,15.685,-1.07,-1.07
"A003",115,88.46,19.51,111.75,15.418,-1.58,-1.58
"A003",116,86.89,19.53,110.53,15.57,-1.916,-1.916
"A003",117,87.47,18.98,110.44,16.121,-2.545,-2.545
"A003",118,87.02,19.09,109.36,16.729,-3.339,-3.339
"A003",119,87.08,18.77,109.21,16.173,-3.648,-3.648
"A003",120,85.94,18.68,109.72,15.744,-2.532,NA
"A003",121,85.72,18.26,109.06,17.31,-3.234,NA
"A003",122,86.68,18.37,109.29,16.217,-3.5,NA
"A003",123,87.24,19.02,109.32,16.95,-3.52,NA
"A003",124,86.69,19.32,108.24,16.639,-4.179,NA
"A003",125,86.92,19,108.94,17.027,-3.73,NA
"A003",126,86.8,19.13,108.96,16.678,-3.595,NA
"A003",127,85.93,18.76,108.4,16.549,-3.814,NA
"A003",128,85.72,17.66,107.76,17.608,-4.778,NA
"A003",129,86.77,16.6,109.59,16.297,-3.962,NA
"A003",130,86.61,15.85,109.16,17.279,-4.599,NA
"A003",131,86.07,16.36,108.92,16.882,-4.335,NA
"A003",132,86.69,17.28,108.81,16.746,-4.418,NA
"A003",133,86.81,17.29,109.98,15.766,-3.319,NA
"A003",134,86.48,16.88,109.62,16.37,-3.655,NA
"A003",135,86.75,17.53,110.27,16.139,-2.892,NA
"A003",136,85.18,17.74,109.86,15.97,-2.342,NA
"A003",137,85.9,18.77,109.5,16.026,-2.698,NA
"A003",138,85.61,18.96,110.12,15.628,-1.835,NA
"A003",139,86.34,19.19,110.25,15.313,-2.025,NA
"A003",140,87.58,19.68,109.85,16.822,-2.924,NA
"A003",141,88.05,19.97,109.53,16.197,-3.39,NA
"A003",142,88.08,19.09,110.65,15.664,-2.64,NA
"A003",143,87.27,19.64,109.47,16.775,-3.14,NA
"A003",144,86.48,19.29,108.8,15.154,-3.507,NA
"A003",145,86.63,19.75,109.32,16.315,-2.894,NA
"A003",146,86.15,19.84,108.92,16.264,-2.987,NA
"A003",147,86.15,19.39,108.49,16.297,-3.59,NA
"A003",148,85.67,19.34,108.33,15.977,-3.511,NA
"A003",149,86.96,18.97,108.51,17.308,-4.2,NA
"A003",150,86.82,19.45,107.5,17.539,-4.931,NA
"A003",151,87.15,18.81,108.59,17.092,-4.289,NA
"A003",152,87.44,19.02,109.07,17.63,-3.888,NA
"A003",153,87.67,17.38,110.03,16.719,-3.709,NA
"A003",154,87.16,16.79,108.88,17.904,-4.81,NA
"A003",155,87.45,16.58,108.98,17.686,-4.962,NA
"A003",156,88.01,15.76,110.69,16.246,-3.888,NA
"A003",157,87.58,16.59,109.97,16.519,-4.033,NA
"A003",158,89.38,16.16,110.91,16.91,-4.268,NA
"A003",159,89.23,15.09,111.46,17.15,-4.064,NA
"A003",160,89.01,14.75,111.4,16.764,-4.139,NA
"A003",161,88.58,15.46,111.59,16.686,-3.425,NA
"A003",162,89.45,14.4,111.66,16.631,-4.262,NA
"A003",163,91.05,14.19,113,16.596,-3.893,NA
"A003",164,90.5,14.66,113.12,16.005,-3.277,NA
"A003",165,89.92,13.94,112.78,16.484,-3.595,NA
"A003",166,89.58,14.26,112.07,16.193,-3.985,NA
"A003",167,88.76,14.54,110.34,17.372,-5.143,NA
"A003",168,89.82,14.83,110.89,18.673,-5.064,NA
"A003",169,89.35,15.66,109.63,17.636,-5.728,NA
"A003",170,88.49,15.37,109.15,17.108,-5.849,NA
"A003",171,87.85,15.1,108.52,18.441,-6.227,NA
"A003",172,87.81,14.66,108.13,18.134,-6.776,NA
"A003",173,87.14,15.5,107.17,18.339,-7.023,NA
"A003",174,87.58,15.01,107.84,19.117,-6.798,NA
"A003",175,87.33,15.46,108.52,17.482,-5.801,NA
"A003",176,88.16,15.55,109.58,17.911,-5.169,NA
"A003",177,88.88,15.54,109.46,17.222,-5.694,NA
"A003",178,89.1,16.79,109.29,17.699,-5.478,NA
"A003",179,89.39,16.84,109.85,17.774,-5.063,NA
"A003",180,89.58,16.31,110.86,16.832,-4.377,NA
"A003",181,89.45,15.04,112.31,16.29,-3.358,NA
"A003",182,89.28,14.88,112.42,16.584,-3.216,NA
"A003",183,89.55,16.16,111.37,16.847,-3.905,NA
"A003",184,89.23,14.85,111.35,16.955,-4.276,NA
"A003",185,89.11,15.63,111.54,16.379,-3.705,NA
"A003",186,88.97,15.92,111.99,16.344,-3.056,NA
"A003",187,88.97,15.02,111.7,17.093,-3.705,NA
"A003",188,88.35,15.16,111.13,16.633,-3.875,NA
"A003",189,88.68,16.77,111.12,17.718,-3.429,NA
"A003",190,89.26,16.72,112.31,16.012,-2.582,NA
"A003",191,89.93,17.71,111.81,16.12,-3.055,NA
"A003",192,88.94,16.46,111.23,16.606,-3.585,NA
"A003",193,88.54,16.05,111.1,17.487,-3.665,NA
"A003",194,89.54,15.6,111.71,16.607,-3.785,NA
"A003",195,90.82,15.99,111.83,17.868,-4.215,NA
"A003",196,90.41,15.47,112.13,16.844,-3.894,NA
"A003",197,90.46,16.08,112.33,16.487,-3.477,NA
"A003",198,90.02,15.44,112.63,16.307,-3.194,NA
"A003",199,88.79,15.17,112.37,16.336,-2.879,NA
"A003",200,89.33,15.56,112.95,16.378,-2.44,NA
"A003",201,88.94,16.23,113.08,15.516,-1.83,NA
"A003",202,89.41,15.83,112.93,16.211,-2.392,NA
"A003",203,90.37,14.57,113.81,15.597,-2.551,NA
"A003",204,90.11,13.89,114.24,16.349,-2.251,NA
"A003",205,91.02,14,114.28,15.833,-2.669,NA
"A003",206,90.72,13.55,114.18,16.192,-2.781,NA
"A003",207,91.77,14.55,114.51,15.908,-2.631,NA
"A003",208,92.2,15.43,115.18,14.571,-1.849,NA
"A003",209,92.17,14.44,116.18,14.789,-1.234,NA
"A003",210,92.36,13.17,116.24,15.399,-1.784,NA
"A003",211,92.22,12.61,116.6,15.342,-1.575,NA
"A003",212,92.22,12.35,117.17,15.244,-1.1,NA
"A003",213,92.05,11.33,116.74,15.005,-1.853,NA
"A003",214,91.55,10.39,117.05,15.509,-1.641,NA
"A003",215,92.47,10.63,115.73,17.318,-3.369,NA
"A003",216,91.7,10.11,114.82,17.457,-4.068,NA
"A003",217,92.17,10.33,115.27,17.375,-3.784,NA
"A003",218,93.29,10.11,116.63,15.975,-3.129,NA
"A003",219,92.18,10.52,114.92,17.514,-4.064,NA
"A003",220,91.48,10.99,114.04,17.446,-4.372,NA
"A003",221,90.79,11.48,115.44,15.42,-2.396,NA
"A003",222,90.88,10.93,114.61,16.457,-3.495,NA
"A003",223,90.64,12.06,115.53,15.483,-1.993,NA
"A003",224,91.27,10.99,116.61,15.64,-1.682,NA
"A003",225,92.03,11.1,117.62,15.39,-1.052,NA
"A003",226,93.01,10.58,120.07,14.631,0.645,NA
"A003",227,92.63,10.31,120.11,13.346,0.79,NA
"A003",228,92.5,10.02,120.25,13.869,0.888,NA
"A003",229,92.42,10.87,119.92,14.238,0.934,NA
"A003",230,91.68,10.33,119.99,13.743,1.205,NA
"A003",231,90.9,10.76,119.69,14.323,1.51,NA
"A003",232,90.28,11.02,119.01,14.227,1.273,NA
"A003",233,90.34,12.09,118.54,14.29,1.202,NA
"A003",234,90.3,12.46,118.21,14.37,1.039,NA
"A003",235,90.55,10.96,118.91,13.671,1.003,NA
"A003",236,90.55,11.4,118.55,14.608,0.813,NA
"A003",237,90,12.01,118.96,13.718,1.777,NA
"A003",238,89.07,11.32,119.93,12.085,2.988,NA
"A003",239,88.71,11.66,119.59,12.696,2.976,NA
"A003",240,89.48,10.42,119.78,13.218,2.249,NA
"A003",241,88.89,10.14,119.14,13.827,1.825,NA
"A003",242,89.42,10.17,119.51,13.527,1.913,NA
"A003",243,89.38,10.4,118.21,13.847,0.728,NA
"A003",244,89.42,10.63,117.65,14.318,0.231,NA
"A003",245,90.09,11.1,116.54,15.733,-1.055,NA
"A003",246,90.04,10.58,117.32,15.558,-0.461,NA
"A003",247,90.68,9.73,119.47,14.767,1,NA
"A003",248,91.69,10.18,119.67,14.06,0.819,NA
"A003",249,92.49,10.08,120.13,14.146,0.8,NA
"A003",250,91.93,9.49,119.72,14.584,0.465,NA
"A003",251,92.12,10.12,118.55,15.357,-0.567,NA
"A003",252,92.33,9.9,119.33,14.492,0.017,NA
"A003",253,91.64,10.18,118.91,14.455,0.091,NA
"A003",254,91.52,9.92,118.17,14.304,-0.693,NA
"A003",255,92.24,10.36,118.73,15.152,-0.349,NA
"A003",256,92.77,10.88,118.9,14.427,-0.274,NA
"A003",257,92.92,10.29,118.93,14.08,-0.553,NA
"A003",258,93.11,10.1,118.24,14.525,-1.427,NA
"A003",259,92.75,10.47,117.75,15.792,-1.566,NA
"A003",260,93.1,10.72,117.27,15.492,-2.148,NA
"A003",261,93.33,10.6,117.26,15.871,-2.329,NA
"A003",262,93.4,10.21,116.94,16.081,-2.846,NA
"A003",263,94.12,10.5,116.79,16.156,-3.274,NA
"A003",264,93.71,9.65,115.44,16.664,-4.739,NA
"A003",265,93.13,8.83,115.23,17.28,-4.96,NA
"A003",266,93.19,7.86,115.69,17.674,-4.916,NA
"A003",267,92.85,8.37,115.74,17.616,-4.474,NA
"A003",268,92.2,9.46,114.63,17.371,-4.785,NA
"A003",269,91.31,9.57,114.7,17.112,-4.191,NA
"A003",270,91.43,10.21,113.32,17.921,-5.373,NA
"A003",271,92.41,10.56,113.63,17.639,-5.466,NA
"A003",272,92.86,9.81,115.02,17.183,-4.625,NA
"A003",273,93.33,9.7,115.93,17.445,-4.014,NA
"A003",274,93.7,8.78,117.34,16.092,-3.18,NA
"A003",275,92.94,9.24,116.83,16.35,-3.09,NA
"A003",276,92.23,9.58,116.42,15.979,-2.974,NA
"A003",277,92.7,9.57,116.51,16.099,-3.139,NA
"A003",278,92.59,9.28,116.14,16.602,-3.571,NA
"A003",279,92.02,9.34,115.08,16.436,-4.286,NA
"A003",280,91.64,8.24,115.46,17.042,-4.136,NA
"A003",281,91.51,8.32,114.99,16.747,-4.511,NA
"A003",282,92.72,9.51,114.83,17.498,-4.859,NA
"A003",283,92.1,8.8,114.55,17.899,-5.08,NA
"A003",284,92.49,7.65,114.54,17.644,-5.762,NA
"A003",285,92.52,7.14,115.91,16.947,-4.617,NA
"A003",286,93.76,7.74,116.84,17.119,-4.123,NA
"A003",287,93,7.74,116.49,16.777,-4.055,NA
"A003",288,92.42,7.1,116.01,17.668,-4.476,NA
"A003",289,92.16,6.39,115.66,16.832,-4.97,NA
"A003",290,91.25,6.04,115.26,17.588,-5.002,NA
"A003",291,91.29,6.87,115.15,16.457,-4.802,NA
"A003",292,90.85,7.17,115.07,16.979,-4.529,NA
"A003",293,90.74,6.59,116.86,15.938,-2.906,NA
"A003",294,91.92,7.12,116.62,16.831,-3.584,NA
"A003",295,92.2,6.56,116.78,17.245,-3.798,NA
"A003",296,93.08,6.33,117.29,16.735,-3.871,NA
"A003",297,93.19,6.78,117.72,16.003,-3.319,NA
"A003",298,92.83,7.24,117.56,16.747,-3.092,NA
"A003",299,93.09,5.77,118.39,15.794,-2.993,NA
"A003",300,93.07,6.67,117.74,16.345,-3.273,NA
"A003",301,93.62,6.94,117.62,17.268,-3.59,NA
"A003",302,93.22,6.71,117.75,16.342,-3.342,NA
"A003",303,93.56,5.95,118.49,16.802,-3.09,NA
"A003",304,93.12,5.7,119.16,16.419,-2.277,NA
"A003",305,93.6,5.52,118.92,16.619,-2.85,NA
"A003",306,93.52,4.91,118.5,15.931,-3.464,NA
"A003",307,94.31,5.07,117.82,17.059,-4.528,NA
"A003",308,94.33,5.7,118.48,16.029,-3.619,NA
"A003",309,94.67,6.23,117.67,16.15,-4.404,NA
"A003",310,95.45,5.34,119.21,16.495,-3.651,NA
"A003",311,95.81,5.1,120.33,15.91,-2.823,NA
"A003",312,95.83,4.33,120.94,15.966,-2.526,NA
"A003",313,95.04,4.61,120.56,16.43,-2.36,NA
"A003",314,95.3,4.68,121.01,15.513,-2.038,NA
"A003",315,94.45,5.49,120.6,15.058,-1.651,NA
"A003",316,95.09,4.84,122.15,15.235,-0.715,NA
"A003",317,94.74,3.9,123.07,14.788,0.029,NA
"A003",318,94.95,3.51,121.95,14.776,-1.366,NA
"A003",319,94.42,4.11,121.81,14.969,-0.978,NA
"A003",320,94.59,4.38,122.21,14.581,-0.56,NA
"A004",1,86.96,20.36,104.58,16.092,-7.571,-7.571
"A004",2,87.14,20.02,105.14,16.037,-7.243,-7.243
"A004",3,86.46,19.98,104.9,16.36,-7.121,-7.121
"A004",4,86.15,20.87,103.45,16.962,-8.046,-8.046
"A004",5,86.16,20.8,102.58,16.6,-8.953,-8.953
"A004",6,87.5,22.52,103.36,17.227,-8.23,-8.23
"A004",7,87.79,21.96,104.18,17.021,-7.801,-7.801
"A004",8,87.92,22.22,104.88,15.882,-7.065,-7.065
"A004",9,88,22.78,105.05,15.281,-6.722,-6.722
"A004",10,88,23.43,104.13,16.047,-7.381,-7.381
"A004",11,87.63,23.41,102.7,16.594,-8.607,-8.607
"A004",12,87.54,24.44,101.43,17.237,-9.418,-9.418
"A004",13,88.09,24.42,102.31,16.614,-8.856,-8.856
"A004",14,87.74,23.85,102.56,16.502,-8.636,-8.636
"A004",15,86.71,24.24,102.39,16.044,-8.077,-8.077
"A004",16,87.83,24.5,103.84,15.727,-7.147,-7.147
"A004",17,87.93,23.11,104.85,15.58,-6.737,-6.737
"A004",18,88.5,23.01,105.14,15.754,-6.819,-6.819
"A004",19,88.3,22.96,106,16.041,-5.861,-5.861
"A004",20,89.05,23.25,106.32,15.645,-5.842,-5.842
"A004",21,89.32,24.08,105.94,14.892,-6.039,-6.039
"A004",22,90.03,23.08,107.46,14.86,-5.314,-5.314
"A004",23,90.56,23.27,108.1,15.11,-4.888,-4.888
"A004",24,90.77,21.47,108.79,15.171,-5.033,-5.033
"A004",25,89.13,21.6,107.78,14.621,-5.088,-5.088
"A004",26,88.73,22.1,107.79,14.184,-4.659,-4.659
"A004",27,87.78,22.16,107.21,14.495,-4.683,-4.683
"A004",28,87.21,22.71,106.13,14.563,-5.229,-5.229
"A004",29,87.12,23.65,105.88,15.328,-5.05,-5.05
"A004",30,87.26,24.05,105.43,14.639,-5.417,-5.417
"A004",31,87.31,23.99,104.89,15.168,-6.005,-6.005
