"animal_id","ref_layer","ref_temp"
"A040",-2,13.316
"A040",-1.5,13.195
"A040",-1,12.419
"A040",-0.5,12.773
"A040",0,12.361
"A040",0.5,12.112
"A040",1,11.581
"A040",1.5,11.858
"A040",2,11.764
"A040",2.5,10.631
"A040",3,10.636
"A040",3.5,11.013
"A040",4,10.225
"A040",4.5,9.561
"A040",5,9.67
"A040",5.5,9.236
"A040",6,8.688
"A040",6.5,9.152
"A040",7,8.824
"A040",7.5,8.708
"A040",8,8.694
"A040",8.5,8.023
"A040",9,8.637
"A040",9.5,8.439
"A040",10,8.212
"A040",10.5,8.04
"A040",11,7.888
"A040",11.5,7.731
"A040",12,7.499
"A040",12.5,7.724
"A040",13,6.916
"A040",13.5,7.06
"A040",14,7.55
"A040",14.5,7.295
"A040",15,6.797
"A040",15.5,6.907
"A040",16,7.097
"A040",16.5,7.076
"A040",17,6.801
"A040",17.5,6.58
"A040",18,6.876
"A040",18.5,6.346
"A040",19,6.264
"A040",19.5,6.554
"A040",20,6.903
"A041",-40,18.403
"A041",-39.5,18.114
"A041",-39,18.413
"A041",-38.5,18.295
"A041",-38,17.548
"A041",-37.5,18.43
"A041",-37,18.535
"A041",-36.5,18.363
"A041",-36,18.119
"A041",-35.5,17.821
"A041",-35,18.112
"A041",-34.5,18.296
"A041",-34,17.393
"A041",-33.5,17.888
"A041",-33,18.111
"A041",-32.5,18.266
"A041",-32,17.528
"A041",-31.5,17.774
"A041",-31,18.03
"A041",-30.5,17.555
"A041",-30,18.332
"A041",-29.5,17.89
"A041",-29,17.855
"A041",-28.5,18.104
"A041",-28,18.01
"A041",-27.5,18.01
"A041",-27,18.235
"A041",-26.5,18.055
"A041",-26,18.216
"A041",-25.5,17.94
"A041",-25,17.642
"A041",-24.5,17.938
"A041",-24,18.316
"A041",-23.5,17.702
"A041",-23,18.32
"A041",-22.5,17.909
"A041",-22,17.967
"A041",-21.5,18.277
"A041",-21,18.106
"A041",-20.5,17.856
"A041",-20,18.321
"A041",-19.5,18.031
"A041",-19,18.147
"A041",-18.5,17.703
"A041",-18,18.863
"A041",-17.5,18.829
"A041",-17,18.85
"A041",-16.5,18.688
"A041",-16,18.728
"A041",-15.5,18.522
"A041",-15,19.042
"A041",-14.5,18.538
"A041",-14,18.471
"A041",-13.5,18.45
"A041",-13,18.301
"A041",-12.5,18.088
"A041",-12,18.146
"A041",-11.5,17.684
"A041",-11,18.218
"A041",-10.5,17.818
"A041",-10,17.64
"A041",-9.5,17.781
"A041",-9,16.959
"A041",-8.5,17.078
"A041",-8,16.899
"A041",-7.5,16.629
"A041",-7,16.555
"A041",-6.5,15.685
"A041",-6,15.968
"A041",-5.5,15.198
"A041",-5,15.037
"A041",-4.5,14.79
"A041",-4,14.705
"A041",-3.5,14.267
"A041",-3,13.937
"A041",-2.5,13.52
"A041",-2,13.549
"A041",-1.5,13.399
"A041",-1,12.575
"A041",-0.5,12.703
"A041",0,12.275
"A041",0.5,11.969
"A041",1,11.832
"A041",1.5,11.431
"A041",2,11.538
"A041",2.5,11.159
"A041",3,10.78
"A041",3.5,10.104
"A041",4,10.384
"A041",4.5,10.53
"A041",5,9.997
"A041",5.5,9.109
"A041",6,9.758
"A041",6.5,8.929
"A041",7,9.065
"A041",7.5,8.629
"A041",8,8.816
"A041",8.5,9.011
"A041",9,8.449
"A041",9.5,7.921
"A041",10,8.243
"A041",10.5,7.363
"A041",11,7.518
"A041",11.5,7.873
"A041",12,7.812
"A041",12.5,7.261
"A041",13,7.543
"A041",13.5,7.131
"A041",14,7.126
"A041",14.5,6.975
"A041",15,6.706
"A041",15.5,6.588
"A041",16,6.802
"A041",16.5,7.178
"A041",17,7.194
"A041",17.5,6.379
"A041",18,6.88
"A041",18.5,7.032
"A041",19,7.236
"A041",19.5,6.559
"A041",20,6.726
"A042",-40,18.556
"A042",-39.5,18.505
"A042",-39,18.381
"A042",-38.5,18.611
"A042",-38,18.783
"A042",-37.5,18.239
"A042",-37,18.334
"A042",-36.5,18.096
"A042",-36,18.121
"A042",-35.5,18.406
"A042",-35,18.372
"A042",-34.5,18.578
"A042",-34,18.782
"A042",-33.5,18.159
"A042",-33,18.467
"A042",-32.5,18.61
"A042",-32,18.343
"A042",-31.5,17.931
"A042",-31,18.178
"A042",-30.5,18.559
"A042",-30,18.458
"A042",-29.5,18.202
"A042",-29,18.453
"A042",-28.5,18.66
"A042",-28,18.275
"A042",-27.5,18.297
"A042",-27,18.719
"A042",-26.5,18.396
"A042",-26,18.318
"A042",-25.5,18.421
"A042",-25,18.704
"A042",-24.5,18.286
"A042",-24,18.357
"A042",-23.5,18.06
"A042",-23,18.374
"A042",-22.5,18.758
"A042",-22,18.2
"A042",-21.5,18.615
"A042",-21,18.634
"A042",-20.5,18.079
"A042",-20,18.459
"A042",-19.5,18.397
"A042",-19,18.717
"A042",-18.5,18.109
"A042",-18,18.589
"A042",-17.5,18.882
"A042",-17,18.88
"A042",-16.5,18.608
"A042",-16,18.684
"A042",-15.5,18.755
"A042",-15,19.033
"A042",-14.5,18.658
"A042",-14,18.726
"A042",-13.5,18.234
"A042",-13,18.28
"A042",-12.5,18.904
"A042",-12,18.465
"A042",-11.5,18.116
"A042",-11,18.239
"A042",-10.5,18.242
"A042",-10,17.774
"A042",-9.5,17.763
"A042",-9,17.667
"A042",-8.5,17.496
"A042",-8,16.968
"A042",-7.5,16.933
"A042",-7,16.702
"A042",-6.5,16.743
"A042",-6,15.884
"A042",-5.5,16.109
"A042",-5,15.615
"A042",-4.5,15.471
"A042",-4,14.547
"A042",-3.5,14.41
"A042",-3,14.378
"A042",-2.5,13.888
"A042",-2,13.467
"A042",-1.5,12.98
"A042",-1,13.026
"A042",-0.5,12.775
"A042",0,12.979
"A042",0.5,12.144
"A042",1,11.969
"A042",1.5,11.568
"A042",2,11.401
"A042",2.5,11.258
"A042",3,11.058
"A042",3.5,10.989
"A042",4,10.521
"A042",4.5,10.26
"A042",5,10.239
"A042",5.5,10.306
"A042",6,9.835
"A042",6.5,9.554
"A042",7,9.417
"A042",7.5,9.096
"A042",8,8.574
"A042",8.5,9.013
"A042",9,8.768
"A042",9.5,8.517
"A042",10,8.643
"A042",10.5,7.993
"A042",11,8.404
"A042",11.5,7.977
"A042",12,7.961
"A042",12.5,7.712
"A042",13,7.765
"A042",13.5,7.868
"A042",14,7.666
"A042",14.5,7.563
"A042",15,7.239
"A042",15.5,7.242
"A042",16,7.537
"A042",16.5,7.293
"A042",17,7.28
"A042",17.5,7.173
"A042",18,6.802
"A042",18.5,6.917
"A042",19,7.286
"A042",19.5,7.032
"A042",20,7.067
"A043",-40,17.854
"A043",-39.5,17.504
"A043",-39,17.661
"A043",-38.5,17.688
"A043",-38,17.542
"A043",-37.5,17.9
"A043",-37,17.698
"A043",-36.5,17.657
"A043",-36,17.6
"A043",-35.5,17.822
"A043",-35,17.594
"A043",-34.5,18.047
"A043",-34,17.976
"A043",-33.5,17.586
"A043",-33,18.003
"A043",-32.5,17.606
"A043",-32,17.891
"A043",-31.5,17.153
"A043",-31,17.64
"A043",-30.5,17.429
"A043",-30,17.453
"A043",-29.5,17.541
"A043",-29,17.533
"A043",-28.5,17.341
"A043",-28,17.736
"A043",-27.5,17.507
"A043",-27,17.992
"A043",-26.5,17.208
"A043",-26,17.439
"A043",-25.5,17.89
"A043",-25,17.457
"A043",-24.5,17.296
"A043",-24,17.284
"A043",-23.5,17.496
"A043",-23,17.534
"A043",-22.5,17.905
"A043",-22,17.61
"A043",-21.5,17.946
"A043",-21,17.596
"A043",-20.5,17.89
"A043",-20,18.008
"A043",-19.5,18.012
"A043",-19,17.732
"A043",-18.5,17.996
"A043",-18,17.728
"A043",-17.5,18.346
"A043",-17,18.22
"A043",-16.5,18.079
"A043",-16,18.417
"A043",-15.5,17.996
"A043",-15,18.104
"A043",-14.5,17.744
"A043",-14,18.222
"A043",-13.5,17.942
"A043",-13,17.572
"A043",-12.5,17.722
"A043",-12,17.937
"A043",-11.5,17.629
"A043",-11,17.336
"A043",-10.5,17.005
"A043",-10,17.542
"A043",-9.5,17.126
"A043",-9,17.021
"A043",-8.5,16.695
"A043",-8,16.552
"A043",-7.5,16.469
"A043",-7,15.712
"A043",-6.5,15.81
"A043",-6,15.037
"A043",-5.5,15.201
"A043",-5,14.223
"A043",-4.5,14.401
"A043",-4,13.792
"A043",-3.5,13.848
"A043",-3,13.568
"A043",-2.5,13.713
"A043",-2,13.407
"A043",-1.5,12.645
"A043",-1,11.857
"A043",-0.5,12.183
"A043",0,11.223
"A043",0.5,11.86
"A043",1,11.249
"A043",1.5,11.326
"A043",2,10.843
"A043",2.5,11.033
"A043",3,10.692
"A043",3.5,9.429
"A043",4,9.46
"A043",4.5,9.395
"A043",5,9.398
"A043",5.5,9.468
"A043",6,9.19
"A043",6.5,8.931
"A043",7,8.231
"A043",7.5,8.14
"A043",8,8.55
"A043",8.5,7.85
"A043",9,7.901
"A043",9.5,8.211
"A043",10,7.733
"A043",10.5,7.844
"A043",11,7.514
"A043",11.5,7.517
"A043",12,7.144
"A043",12.5,6.956
"A043",13,7.257
"A043",13.5,7.041
"A043",14,6.965
"A043",14.5,7.401
"A043",15,7.328
"A043",15.5,6.749
"A043",16,6.434
"A043",16.5,6.433
"A043",17,6.415
"A043",17.5,6.436
"A043",18,6.457
"A043",18.5,5.994
"A043",19,6.093
"A043",19.5,6.156
"A043",20,6.066
"A044",-40,17.699
"A044",-39.5,17.886
"A044",-39,18.5
"A044",-38.5,17.979
"A044",-38,17.946
"A044",-37.5,17.954
"A044",-37,18.173
"A044",-36.5,18.156
"A044",-36,17.829
"A044",-35.5,18.086
"A044",-35,18.293
"A044",-34.5,17.837
"A044",-34,18.087
"A044",-33.5,18.069
"A044",-33,17.579
"A044",-32.5,18.183
"A044",-32,18.281
"A044",-31.5,18.352
"A044",-31,17.59
"A044",-30.5,18.228
"A044",-30,17.737
"A044",-29.5,18.162
"A044",-29,17.917
"A044",-28.5,17.495
"A044",-28,17.863
"A044",-27.5,17.973
"A044",-27,17.603
"A044",-26.5,17.689
"A044",-26,18.118
"A044",-25.5,18.105
"A044",-25,18.091
"A044",-24.5,17.728
"A044",-24,18.023
"A044",-23.5,18.203
"A044",-23,17.949
"A044",-22.5,17.711
"A044",-22,18.129
"A044",-21.5,17.898
"A044",-21,17.611
"A044",-20.5,17.826
"A044",-20,18.183
"A044",-19.5,17.839
"A044",-19,18.401
"A044",-18.5,18.185
"A044",-18,18.159
"A044",-17.5,18.161
"A044",-17,17.893
"A044",-16.5,18.362
"A044",-16,18.439
"A044",-15.5,18.664
"A044",-15,18.352
"A044",-14.5,18.46
"A044",-14,18.367
"A044",-13.5,18.142
"A044",-13,18.549
"A044",-12.5,18.258
"A044",-12,18.456
"A044",-11.5,18.108
"A044",-11,17.744
"A044",-10.5,17.6
"A044",-10,17.69
"A044",-9.5,16.877
"A044",-9,16.926
"A044",-8.5,16.741
"A044",-8,16.245
"A044",-7.5,16.412
"A044",-7,16.31
"A044",-6.5,15.909
"A044",-6,15.38
"A044",-5.5,15.416
"A044",-5,14.958
"A044",-4.5,14.825
"A044",-4,14.68
"A044",-3.5,13.87
"A044",-3,13.504
"A044",-2.5,13.456
"A044",-2,13.213
"A044",-1.5,13.102
"A044",-1,12.267
"A044",-0.5,12.392
"A044",0,12.222
"A044",0.5,11.986
"A044",1,11.289
"A044",1.5,11.12
"A044",2,11.08
"A044",2.5,10.515
"A044",3,10.695
"A044",3.5,10.477
"A044",4,9.876
"A044",4.5,10.299
"A044",5,9.355
"A044",5.5,9.482
"A044",6,9.1
"A044",6.5,8.862
"A044",7,8.342
"A044",7.5,8.512
"A044",8,8.26
"A044",8.5,8.527
"A044",9,8.065
"A044",9.5,8.261
"A044",10,7.704
"A044",10.5,7.199
"A044",11,7.425
"A044",11.5,7.566
"A044",12,7.419
"A044",12.5,7.444
"A044",13,7.452
"A044",13.5,7.008
"A044",14,6.742
"A044",14.5,6.936
"A044",15,7.217
"A044",15.5,6.756
"A044",16,7.059
"A044",16.5,6.61
"A044",17,6.559
"A044",17.5,6.648
"A044",18,6.67
"A044",18.5,6.481
"A044",19,6.436
"A044",19.5,6.592
"A044",20,6.085
"A045",-40,19.458
"A045",-39.5,19.714
"A045",-39,19.749
"A045",-38.5,19.653
"A045",-38,20.18
"A045",-37.5,19.631
"A045",-37,19.914
"A045",-36.5,20.012
"A045",-36,19.401
"A045",-35.5,19.47
"A045",-35,19.955
"A045",-34.5,19.59
"A045",-34,19.901
"A045",-33.5,19.182
"A045",-33,20.187
"A045",-32.5,19.209
"A045",-32,19.27
"A045",-31.5,19.178
"A045",-31,19.759
"A045",-30.5,19.895
"A045",-30,19.974
"A045",-29.5,19.268
"A045",-29,20.091
"A045",-28.5,19.647
"A045",-28,19.567
"A045",-27.5,19.73
"A045",-27,19.632
"A045",-26.5,19.54
"A045",-26,19.474
"A045",-25.5,20.028
"A045",-25,19.964
"A045",-24.5,19.689
"A045",-24,18.968
"A045",-23.5,19.323
"A045",-23,19.75
"A045",-22.5,19.091
"A045",-22,19.607
"A045",-21.5,19.977
"A045",-21,19.69
"A045",-20.5,19.526
"A045",-20,19.892
"A045",-19.5,19.728
"A045",-19,19.809
"A045",-18.5,20.148
"A045",-18,19.623
"A045",-17.5,20.209
"A045",-17,19.742
"A045",-16.5,19.801
"A045",-16,19.364
"A045",-15.5,20.34
"A045",-15,20.197
"A045",-14.5,20.171
"A045",-14,19.662
"A045",-13.5,20.248
"A045",-13,19.933
"A045",-12.5,20.063
"A045",-12,19.582
"A045",-11.5,19.635
"A045",-11,18.901
"A045",-10.5,19.295
"A045",-10,19.02
"A045",-9.5,18.857
"A045",-9,19.092
"A045",-8.5,18.674
"A045",-8,18.564
"A045",-7.5,18.213
"A045",-7,18.14
"A045",-6.5,17.341
"A045",-6,17.315
"A045",-5.5,16.83
"A045",-5,16.879
"A045",-4.5,16.388
"A045",-4,15.832
"A045",-3.5,15.717
"A045",-3,15.347
"A045",-2.5,15.011
"A045",-2,14.749
"A045",-1.5,14.514
"A045",-1,14.392
"A045",-0.5,14.377
"A045",0,14.111
"A045",0.5,13.111
"A045",1,13.246
"A045",1.5,13.566
"A045",2,12.68
"A045",2.5,12.823
"A045",3,12.387
"A045",3.5,12.092
"A045",4,11.794
"A045",4.5,11.246
"A045",5,11.249
"A045",5.5,10.971
"A045",6,11.451
"A045",6.5,10.727
"A045",7,10.478
"A045",7.5,9.752
"A045",8,10.115
"A045",8.5,10.174
"A045",9,10.039
"A045",9.5,9.817
"A045",10,9.932
"A045",10.5,9.686
"A045",11,9.628
"A045",11.5,9.47
"A045",12,9.52
"A045",12.5,8.666
"A045",13,8.395
"A045",13.5,9.571
"A045",14,8.648
"A045",14.5,8.403
"A045",15,8.708
"A045",15.5,8.58
"A045",16,8.369
"A045",16.5,8.05
"A045",17,8.361
"A045",17.5,8.285
"A045",18,7.842
"A045",18.5,8.089
"A045",19,8.109
"A045",19.5,7.489
"A045",20,8.184
"A046",-40,18.131
"A046",-39.5,18.497
"A046",-39,19.011
"A046",-38.5,18.711
"A046",-38,18.539
"A046",-37.5,18.173
"A046",-37,19.087
"A046",-36.5,18.645
"A046",-36,18.969
"A046",-35.5,18.955
"A046",-35,18.197
"A046",-34.5,18.076
"A046",-34,18.496
"A046",-33.5,17.973
"A046",-33,18.116
"A046",-32.5,18.254
"A046",-32,17.94
"A046",-31.5,17.886
"A046",-31,18.476
"A046",-30.5,18.113
"A046",-30,18.128
"A046",-29.5,18.575
"A046",-29,18.481
"A046",-28.5,18.712
"A046",-28,18.516
"A046",-27.5,17.902
"A046",-27,18.489
"A046",-26.5,17.657
"A046",-26,18.353
"A046",-25.5,18.549
"A046",-25,18.054
"A046",-24.5,18.04
"A046",-24,18.32
"A046",-23.5,18.276
"A046",-23,18.348
"A046",-22.5,18.429
"A046",-22,18.078
"A046",-21.5,19.119
"A046",-21,18.854
"A046",-20.5,18.661
"A046",-20,18.424
"A046",-19.5,18.479
"A046",-19,18.925
"A046",-18.5,18.352
"A046",-18,18.247
"A046",-17.5,18.401
"A046",-17,18.42
"A046",-16.5,18.895
"A046",-16,18.795
"A046",-15.5,18.75
"A046",-15,18.936
"A046",-14.5,18.655
"A046",-14,18.734
"A046",-13.5,18.819
"A046",-13,19.096
"A046",-12.5,18.645
"A046",-12,18.297
"A046",-11.5,18.242
"A046",-11,18.594
"A046",-10.5,17.897
"A046",-10,17.693
"A046",-9.5,17.529
"A046",-9,17.396
"A046",-8.5,17.346
"A046",-8,16.859
"A046",-7.5,16.671
"A046",-7,16.221
"A046",-6.5,16.027
"A046",-6,16.142
"A046",-5.5,16.005
"A046",-5,15.511
"A046",-4.5,14.94
"A046",-4,14.902
"A046",-3.5,14.321
"A046",-3,14.395
"A046",-2.5,14.153
"A046",-2,13.612
"A046",-1.5,13.565
"A046",-1,13.274
"A046",-0.5,12.585
"A046",0,12.616
"A046",0.5,13.015
"A046",1,11.614
"A046",1.5,12.147
"A046",2,11.489
"A046",2.5,11.18
"A046",3,10.994
"A046",3.5,10.477
"A046",4,10.922
"A046",4.5,10.662
"A046",5,10.03
"A046",5.5,10.208
"A046",6,9.831
"A046",6.5,9.136
"A046",7,8.959
"A046",7.5,8.842
"A046",8,9.323
"A046",8.5,8.329
"A046",9,8.697
"A046",9.5,8.769
"A046",10,8.32
"A046",10.5,8.076
"A046",11,7.958
"A046",11.5,8.03
"A046",12,7.739
"A046",12.5,7.591
"A046",13,7.867
"A046",13.5,7.667
"A046",14,7.38
"A046",14.5,7.422
"A046",15,7.332
"A046",15.5,7.363
"A046",16,7.326
"A046",16.5,7.119
"A046",17,7.485
"A046",17.5,6.576
"A046",18,7.044
"A046",18.5,6.669
"A046",19,6.872
"A046",19.5,6.905
"A046",20,6.698
"A047",-40,15.933
"A047",-39.5,15.94
"A047",-39,15.653
"A047",-38.5,15.7
"A047",-38,16.007
"A047",-37.5,16.801
"A047",-37,15.908
"A047",-36.5,15.949
"A047",-36,15.944
"A047",-35.5,15.593
"A047",-35,16.119
"A047",-34.5,16.192
"A047",-34,15.522
"A047",-33.5,16.039
"A047",-33,15.869
"A047",-32.5,16.275
"A047",-32,16.035
"A047",-31.5,15.99
"A047",-31,15.665
"A047",-30.5,15.994
"A047",-30,15.693
"A047",-29.5,16.061
"A047",-29,16.022
"A047",-28.5,16.182
"A047",-28,15.971
"A047",-27.5,15.681
"A047",-27,15.819
"A047",-26.5,15.938
"A047",-26,15.884
"A047",-25.5,16.288
"A047",-25,15.67
"A047",-24.5,15.606
"A047",-24,15.701
"A047",-23.5,15.878
"A047",-23,16.005
"A047",-22.5,15.667
"A047",-22,15.957
"A047",-21.5,15.891
"A047",-21,16.152
"A047",-20.5,15.67
"A047",-20,15.983
"A047",-19.5,16.417
"A047",-19,16.114
"A047",-18.5,16.411
"A047",-18,16.046
"A047",-17.5,16.277
"A047",-17,15.959
"A047",-16.5,15.98
"A047",-16,16.179
"A047",-15.5,16.564
"A047",-15,15.903
"A047",-14.5,16.448
"A047",-14,16.4
"A047",-13.5,16.617
"A047",-13,16.407
"A047",-12.5,15.934
"A047",-12,15.977
"A047",-11.5,16.105
"A047",-11,15.675
"A047",-10.5,15.596
"A047",-10,15.194
"A047",-9.5,15.525
"A047",-9,15.381
"A047",-8.5,15.194
"A047",-8,14.785
"A047",-7.5,14.05
"A047",-7,14.058
"A047",-6.5,14.317
"A047",-6,13.64
"A047",-5.5,13.535
"A047",-5,13.038
"A047",-4.5,13.41
"A047",-4,12.843
"A047",-3.5,11.58
"A047",-3,11.775
"A047",-2.5,11.601
"A047",-2,11.529
"A047",-1.5,10.986
"A047",-1,10.588
"A047",-0.5,10.281
"A047",0,10.27
"A047",0.5,9.605
"A047",1,9.584
"A047",1.5,9.195
"A047",2,9.166
"A047",2.5,9.305
"A047",3,8.264
"A047",3.5,8.616
"A047",4,8.2
"A047",4.5,7.978
"A047",5,7.578
"A047",5.5,7.491
"A047",6,7.422
"A047",6.5,6.717
"A047",7,7.234
"A047",7.5,6.801
"A047",8,6.475
"A047",8.5,6.305
"A047",9,6.233
"A047",9.5,6.184
"A047",10,6.23
"A047",10.5,5.751
"A047",11,5.484
"A047",11.5,5.839
"A047",12,4.942
"A047",12.5,5.162
"A047",13,4.632
"A047",13.5,5.54
"A047",14,5.687
"A047",14.5,5.191
"A047",15,4.591
"A047",15.5,4.741
"A047",16,5.134
"A047",16.5,5.005
"A047",17,4.59
"A047",17.5,4.272
"A047",18,4.207
"A047",18.5,4.487
"A047",19,4.905
"A047",19.5,4.148
"A047",20,4.926
"A048",-40,21.705
"A048",-39.5,21.333
"A048",-39,21.327
"A048",-38.5,21.957
"A048",-38,21.268
"A048",-37.5,21.435
"A048",-37,21.45
"A048",-36.5,21.912
"A048",-36,21.892
"A048",-35.5,21.78
"A048",-35,21.284
"A048",-34.5,21.682
"A048",-34,21.392
"A048",-33.5,21.661
"A048",-33,21.76
"A048",-32.5,21.885
"A048",-32,21.591
"A048",-31.5,21.883
"A048",-31,21.108
"A048",-30.5,21.301
"A048",-30,21.589
"A048",-29.5,21.101
"A048",-29,21.127
"A048",-28.5,21.499
"A048",-28,21.559
"A048",-27.5,21.519
"A048",-27,20.842
"A048",-26.5,21.163
"A048",-26,21.293
"A048",-25.5,21.384
"A048",-25,21.325
"A048",-24.5,21.801
"A048",-24,21.637
"A048",-23.5,21.5
"A048",-23,21.365
"A048",-22.5,21.31
"A048",-22,21.467
"A048",-21.5,21.31
"A048",-21,21.895
"A048",-20.5,21.861
"A048",-20,21.754
"A048",-19.5,21.718
"A048",-19,21.172
"A048",-18.5,22.188
"A048",-18,21.765
"A048",-17.5,22.306
"A048",-17,21.805
"A048",-16.5,22.314
"A048",-16,21.979
"A048",-15.5,22.119
"A048",-15,22.02
"A048",-14.5,21.89
"A048",-14,21.897
"A048",-13.5,22.109
"A048",-13,21.776
"A048",-12.5,21.542
"A048",-12,22.137
"A048",-11.5,21.625
"A048",-11,21.801
"A048",-10.5,21.641
"A048",-10,21.262
"A048",-9.5,20.892
"A048",-9,20.641
"A048",-8.5,20.495
"A048",-8,20.599
"A048",-7.5,19.82
"A048",-7,19.569
"A048",-6.5,19.314
"A048",-6,19.585
"A048",-5.5,18.963
"A048",-5,18.219
"A048",-4.5,18.598
"A048",-4,17.713
"A048",-3.5,17.829
"A048",-3,17.247
"A048",-2.5,17.321
"A048",-2,16.956
"A048",-1.5,16.032
"A048",-1,16.777
"A048",-0.5,15.906
"A048",0,15.773
"A048",0.5,15.55
"A048",1,15.101
"A048",1.5,14.971
"A048",2,14.898
"A048",2.5,14.737
"A048",3,14.393
"A048",3.5,13.994
"A048",4,13.705
"A048",4.5,13.095
"A048",5,13.422
"A048",5.5,13.012
"A048",6,13.16
"A048",6.5,12.845
"A048",7,12.152
"A048",7.5,12.566
"A048",8,11.94
"A048",8.5,11.607
"A048",9,11.781
"A048",9.5,11.931
"A048",10,11.668
"A048",10.5,11.705
"A048",11,11.656
"A048",11.5,11.329
"A048",12,11
"A048",12.5,10.982
"A048",13,11.064
"A048",13.5,10.507
"A048",14,10.707
"A048",14.5,10.524
"A048",15,10.585
"A048",15.5,10.581
"A048",16,10.276
"A048",16.5,10.007
"A048",17,10.44
"A048",17.5,10.594
"A048",18,10.094
"A048",18.5,10.151
"A048",19,9.937
"A048",19.5,10.431
"A048",20,9.993
"A049",-40,16.997
"A049",-39.5,16.687
"A049",-39,16.921
"A049",-38.5,17.032
"A049",-38,16.815
"A049",-37.5,17.365
"A049",-37,16.807
"A049",-36.5,17.203
"A049",-36,16.388
"A049",-35.5,16.529
"A049",-35,16.677
"A049",-34.5,17.02
"A049",-34,16.593
"A049",-33.5,16.658
"A049",-33,17.02
"A049",-32.5,16.728
"A049",-32,16.663
"A049",-31.5,17.024
"A049",-31,16.655
"A049",-30.5,16.593
"A049",-30,16.85
"A049",-29.5,16.129
"A049",-29,16.573
"A049",-28.5,16.728
"A049",-28,16.665
"A049",-27.5,17.008
"A049",-27,16.441
"A049",-26.5,16.347
"A049",-26,17.085
"A049",-25.5,16.681
"A049",-25,16.2
"A049",-24.5,16.438
"A049",-24,16.99
"A049",-23.5,16.772
"A049",-23,16.982
"A049",-22.5,16.992
"A049",-22,16.858
"A049",-21.5,16.654
"A049",-21,16.839
"A049",-20.5,16.883
"A049",-20,16.84
"A049",-19.5,17.158
"A049",-19,16.853
"A049",-18.5,16.694
"A049",-18,16.876
"A049",-17.5,17.008
"A049",-17,17.314
"A049",-16.5,17.09
"A049",-16,17.311
"A049",-15.5,17.313
"A049",-15,17.27
"A049",-14.5,17.112
"A049",-14,17.317
"A049",-13.5,17.346
"A049",-13,17.057
"A049",-12.5,17.094
"A049",-12,16.744
"A049",-11.5,16.742
"A049",-11,16.69
"A049",-10.5,16.564
"A049",-10,16.224
"A049",-9.5,16.683
"A049",-9,16.091
"A049",-8.5,15.868
"A049",-8,15.863
"A049",-7.5,15.452
"A049",-7,14.87
"A049",-6.5,14.514
"A049",-6,14.303
"A049",-5.5,13.976
"A049",-5,13.794
"A049",-4.5,13.581
"A049",-4,13.693
"A049",-3.5,12.915
"A049",-3,12.414
"A049",-2.5,12.374
"A049",-2,12.125
"A049",-1.5,11.271
"A049",-1,11.69
"A049",-0.5,11.013
"A049",0,11.583
"A049",0.5,10.864
"A049",1,10.596
"A049",1.5,10.257
"A049",2,10.201
"A049",2.5,9.773
"A049",3,9.1
"A049",3.5,8.724
"A049",4,8.608
"A049",4.5,8.981
"A049",5,8.17
"A049",5.5,8.338
"A049",6,8.441
"A049",6.5,7.835
"A049",7,7.741
"A049",7.5,8.048
"A049",8,7.479
"A049",8.5,7.5
"A049",9,6.701
"A049",9.5,6.76
"A049",10,6.719
"A049",10.5,6.945
"A049",11,6.55
"A049",11.5,6.69
"A049",12,6.593
"A049",12.5,6.032
"A049",13,6.362
"A049",13.5,5.583
"A049",14,5.945
"A049",14.5,5.967
"A049",15,6.343
"A049",15.5,6.328
"A049",16,5.429
"A049",16.5,5.781
"A049",17,5.443
"A049",17.5,5.561
"A049",18,5.651
"A049",18.5,5.573
"A049",19,5.447
"A049",19.5,5.322
"A049",20,5.016
"A050",-40,17.461
"A050",-39.5,17.941
"A050",-39,17.981
"A050",-38.5,17.344
"A050",-38,18.003
"A050",-37.5,18.011
"A050",-37,17.325
"A050",-36.5,17.478
"A050",-36,17.807
"A050",-35.5,17.981
"A050",-35,17.627
"A050",-34.5,17.799
"A050",-34,17.527
"A050",-33.5,17.563
"A050",-33,17.721
"A050",-32.5,17.304
"A050",-32,17.797
"A050",-31.5,17.714
"A050",-31,17.848
"A050",-30.5,17.853
"A050",-30,17.929
"A050",-29.5,17.421
"A050",-29,18.04
"A050",-28.5,17.291
"A050",-28,17.179
"A050",-27.5,17.589
"A050",-27,17.851
"A050",-26.5,17.705
"A050",-26,17.569
"A050",-25.5,17.138
"A050",-25,17.98
"A050",-24.5,17.486
"A050",-24,17.787
"A050",-23.5,17.617
"A050",-23,17.691
"A050",-22.5,18.049
"A050",-22,17.78
"A050",-21.5,17.147
"A050",-21,17.986
"A050",-20.5,17.951
"A050",-20,17.559
"A050",-19.5,17.65
"A050",-19,18.007
"A050",-18.5,17.94
"A050",-18,17.764
"A050",-17.5,18.131
"A050",-17,18.182
"A050",-16.5,17.952
"A050",-16,18.434
"A050",-15.5,17.552
"A050",-15,17.947
"A050",-14.5,18.218
"A050",-14,17.841
"A050",-13.5,18.071
"A050",-13,17.852
"A050",-12.5,17.859
"A050",-12,17.651
"A050",-11.5,17.391
"A050",-11,17.65
"A050",-10.5,16.882
"A050",-10,17.068
"A050",-9.5,17.141
"A050",-9,16.904
"A050",-8.5,16.426
"A050",-8,16.813
"A050",-7.5,16.057
